video_id,title,channel_title,publish_time,views,likes,dislikes,comment_count,Region,category_title
bmXIYa36Des,"Салон красоты СТРИГА на ул.Гимназической, 59",Рекламный холдинг Медиаселлер,2017-09-08,3459,2,19,2,RU,Howto & Style
wr9ChhFtok8,Слоеный Салат Изумрудный с Киви и Курицей,Готовим с Ириной Хлебниковой,2017-11-13,25610,2248,36,110,RU,Howto & Style
02nZCznXYpg,Экскурсия в прошлое Полный обзор пальто 1962 года Интересная модель пальто с высоким воротником,Модные Практики с Паукште Ириной Михайловной,2017-11-13,14028,972,12,122,RU,Howto & Style
yhoM_Cg2d70,"ОГРОМНАЯ ДОЗА УЮТА 😍⛄ ДЕКОР, ЕДА, МУЗЫКА, АРОМАТЫ",Nastia Cranberry,2017-11-13,21509,1923,30,173,RU,Howto & Style
U_4BLnJuR3g,12 лайфхаков с термоклеем для хендмейда,Трум Трум,2017-11-12,2109573,39671,2899,5662,RU,Howto & Style
8mgYiHw1v4Y,YOU'LL FLOAT TOO FlipaClip meme animation,ChapaAR,2017-11-13,8272,1501,6,300,RU,Howto & Style
7fRP0OQJX5U,САЛАТ РУССКАЯ КРАСАВИЦА.НОВОГОДНИЙ СТОЛ 2018 год.,В гостях у Елены,2017-11-13,9168,430,67,46,RU,Howto & Style
PCF92nYXtuo,12 пранков и лайфхаков для школы / Как пронести еду в школу,Трум Трум,2017-11-14,1305253,34793,1454,3513,RU,Howto & Style
4PrJ6WO43h0,Какие Томаты Я Больше Не Буду Сажать! Семена Томатов.,Во саду ли в огороде,2017-11-14,40269,1653,132,471,RU,Howto & Style
iWafHKKsgIc,Однослойное пальто для ленивых своими руками. Как сделать простую выкройку пальто на ткани?  Часть 1,Модные Практики с Паукште Ириной Михайловной,2017-11-14,26305,2073,20,161,RU,Howto & Style
GmPckcNSTFs,50 САМЫХ ПОПУЛЯРНЫХ ПОМАД MAC НА ГУБАХ + КОНКУРС,elena864,2017-11-14,33165,2871,93,229,RU,Howto & Style
N0rHk3W69b0,ИГРУШКИ АНТИСТРЕСС / ПОСЫЛКИ ОТ ПОДПИСЧИКОВ / ДЕШЕВЫЕ КУКЛЫ МОНСТЕР ХАЙ / ПОДАРКИ НА НОВЫЙ ГОД,Воплощенные идеи,2017-11-14,148298,9383,1165,939,RU,Howto & Style
HsoOn3_qwDc,50 ОЧЕНЬ НУЖНЫХ ПРИСПОСОБЛЕНИЙ С АЛИЭКСПРЕСС. Полезные товары с Aliexpress,Johnny КИТАЙ,2017-11-14,9131,375,19,304,RU,Howto & Style
PtOWOaUkUbc,Один кушон против всех тональников и корректоров!,Mila Volina,2017-11-15,4396,2,36,10,RU,Howto & Style
pWj2nxe06p0,Юля Пушман и Карина Каспарянц. Шоппинг с парнями. Как модно одеваться парням. Остин|Ostin,OSTIN Official,2017-11-15,33723,949,46,208,RU,Howto & Style
lcJ1Rp7ssL8,Однослойное пальто для ленивых своими руками. Как сделать простую выкройку пальто на ткани?  Часть 2,Модные Практики с Паукште Ириной Михайловной,2017-11-15,19556,1492,11,78,RU,Howto & Style
A3d5_clIOT4,ЛЕДЕНЦЫ на палочке ☆ ВКУС из ДЕТСТВА ☆ Леденцовая фабрика,Yuliya Small,2017-11-15,12050,1186,7,96,RU,Howto & Style
1DXMaOxhLX4,ТОП-5 соков для похудения | Диеты и здоровый образ жизни,YourDesires,2017-11-15,1143,102,0,0,RU,Howto & Style
NF890EQzJFg,"Потрачено: ФАРШ (Мираторг, Рестория, Окей)",Грильков,2017-11-15,50360,4254,114,543,RU,Howto & Style
Sq6o221Ceto,►МАНИКЮР в домашних условиях: ОШИБКИ►Часть 1►Обрезной маникюр►Снятие гель лака дома - 3 способа,Оксана Маляренко,2017-11-15,8535,763,33,38,RU,Howto & Style
JaSuE_uNrpI,16 смешных пранков с косметикой,Трум Трум,2017-11-16,991922,25312,982,2497,RU,Howto & Style
7T8l-j7DUBY,Омурайсу (Рукозадая версия),Грильков,2017-11-16,55378,3200,307,596,RU,Howto & Style
KGDiJxCCcZM,Однослойное пальто для ленивых своими руками. Как сделать простую выкройку пальто на ткани?  Часть 3,Модные Практики с Паукште Ириной Михайловной,2017-11-16,22044,1825,32,182,RU,Howto & Style
kYvsgP11Chs,Влог: в гостях у мамы:)/ вышивка,Alina Rukodelie,2017-11-16,3630,0,0,17,RU,Howto & Style
utPydhCO4-M,ПОВСЕДНЕВНЫЙ МАКИЯЖ С ДЫМЧАТОЙ СТРЕЛКОЙ / Универсальный макияж на каждый день,"SEVELENIUM | Макияж, маникюр и DIY",2017-11-16,9115,1159,12,92,RU,Howto & Style
baV26eDL468,37200 РУБЛЕЙ ЗА ШАПКУ СЕКОНД ХЕНД ! ДОРОГО   ДЕШЕВО ШАПКА,Madam Papaya,2017-11-16,158626,13945,173,1834,RU,Howto & Style
tsCT6jjwVvo,Морковные КАПКЕЙКИ с КРЕМ-ЧИЗОМ ☆ Carrot cupcakes,Yuliya Small,2017-11-16,9449,1487,9,88,RU,Howto & Style
tQNFb0_dpyc,Придумай слоган и выиграй подарки от ГОБЛИНА и ФОТОСКЛАД.РУ,fotoskladTV,2017-11-17,93973,1464,372,1307,RU,Howto & Style
gDwdhamzpdY,"7 ЛайфХаков, которые изменят жизнь девушек  BEAUTY LIFE HACKS  Tanya StreLove",Tanya StreLove,2017-11-17,156937,11376,228,511,RU,Howto & Style
XeSmzqmoFvE,КИТАЙСКИЕ ПОКУПКИ С ПРИМЕРКОЙ! ОДЕЖДА И ОБУВЬ | MAKEUPKATY,MakeUpKaty,2017-11-17,132250,7274,559,1171,RU,Howto & Style
Fy1SLS-F7Zs,ТЕСТИРУЮ НОВИНКИ MAYBELLINE💄,Diana Suvorova,2017-11-17,70202,2614,72,280,RU,Howto & Style
0KermxWl_m4,Однослойное пальто для ленивых своими руками. Как сделать простую выкройку пальто на ткани?  Часть 4,Модные Практики с Паукште Ириной Михайловной,2017-11-17,16566,1181,13,67,RU,Howto & Style
zssyo1HWEBg,❤Лайфхак & Идеи❄Сделай сам школьные принадлежности❤17 Легко вернуться в школьные проекты DIY❤,WonderfulLife,2017-11-17,8700,308,10,35,RU,Howto & Style
f9UsPiLwsvQ,4 ВКУСНЫХ И ПРОСТЫХ САЛАТА 🥗 ПАРА МИНУТ И ГОТОВО!,Silvia Sahakyan,2017-11-17,11846,1685,29,123,RU,Howto & Style
z7EYDjneFI0,5 очень быстрых и простых рецептов печенья / Проверяю рецепты из интернета / Фудхаки 🐞 Afinka,Afinka DIY,2017-11-17,313512,35070,378,2725,RU,Howto & Style
Xv3F9J32eRk,КЛЮКВЕННЫЙ ПИРОГ К РОЖДЕСТВУ НОВОГОДНИЙ СТОЛ 2018 г.,В гостях у Елены,2017-11-17,6627,439,25,104,RU,Howto & Style
SeMdYO9lIYw,РАСПРОДАЖА КОСМЕТИКИ I 20.11 в 13:00 по Москве,Natalina Mua,2017-11-17,15189,1343,26,154,RU,Howto & Style
BUS99d4NIHA,How To Make a Breakfast Pizza,HowToBasic,2017-11-17,574332,49589,1913,5298,RU,Howto & Style
7T8l-j7DUBY,Омурайсу (Рукозадая версия),Грильков,2017-11-16,68005,3673,347,667,RU,Howto & Style
gnEQpJ-V6SQ,МАКИЯЖ КОШАЧИЙ ГЛАЗ - ДЕЛАЕМ ЗА 5 МИНУТ,Estonianna,2017-11-18,78074,6090,95,184,RU,Howto & Style
ZS-j9yMc3FM,КРАШУСЬ КОСМЕТИКОЙ TOP МОДЕЛЕЙ ! GIGI HADID X MAYBELLINE,elena864,2017-11-18,44240,2164,107,235,RU,Howto & Style
DpJX-TEdFvw,Показ готового изделия Женский костюм с двубортным жакетом,Модные Практики с Паукште Ириной Михайловной,2017-11-18,14249,824,5,45,RU,Howto & Style
a-OxiKQPLUA,Как быстро омолодить лицо на 5-10 лет без шприца и скальпеля.,Elena Matveeva,2017-11-18,14865,825,29,22,RU,Howto & Style
xsoNtHw7Ws8,🌟 ЭКСПРЕСС ДИЗАЙН ЗА 30 СЕКУНД САХАРНЫЕ НОГОТКИ С БЛЁСТКАМИ ГРАДИЕНТ ТРЕНДОВЫЙ МАНИКЮР NeoNail,Ekaterina Smirnova,2017-11-18,5530,389,14,22,RU,Howto & Style
yN6mR68n4Qo,ФИКС ПРАЙС ОХ УЖ ЭТИ ЖЕМЧУГА БРИЛЛИАНТЫ НОВИНКИ .,В гостях у Елены,2017-11-19,18962,503,83,123,RU,Howto & Style
S8N3NwZTuTY,"17 смешных лайфхаков, которые работают!",Трум Трум,2017-11-19,1311977,34061,1844,4136,RU,Howto & Style
HYenqIHmIQI,СТИЛЬНЫЕ УЖАСЫ + Мои кошмарные фото (часть 2),Alena Pogrebnyak / RobinaHoodina,2017-11-19,22034,1499,139,266,RU,Howto & Style
vVuDFeB1HcY,Капюшон с бантом для пальто Как сделать простую выкройку капюшона своими руками Мастер класс,Модные Практики с Паукште Ириной Михайловной,2017-11-19,17180,1557,21,95,RU,Howto & Style
iytCMY2T8i0,Как сшить варежки |TIM_hm|,Елена Пленкина,2017-11-19,4716,525,4,29,RU,Howto & Style
Sg5RqhohEvA,Салат Розовый. Без майонеза 🎄Новогоднее меню🎄 4к видео,Приятного аппетита!,2017-11-19,14223,775,55,37,RU,Howto & Style
ehMg8ZK1QUc,ФИКС ПРАЙС НОЯБРЬ БОМБИЧЕСКИЕ НОВИНКИ!!!!,Ирина Морозова,2017-11-19,8714,163,12,35,RU,Howto & Style
h1tZokT_PI0,КОП по ПЕРВОЙ МИРОВОЙ. Сброс смертных жетонов 1878 г. Солдаты Кайзера на войне. Фильм 67.,В ПОИСКАХ ПРОШЛОГО WW2,2017-11-19,4478,285,8,80,RU,Howto & Style
JK2QzRb0rhk,Обзор готовой блузки  Женская хлопковая блузка в мелкую полоску с бантом и интересными рукавами,Модные Практики с Паукште Ириной Михайловной,2017-11-20,17433,1493,59,234,RU,Howto & Style
tATjqCuIHpM,Отвечаю на Ваш Вопрос.,Во саду ли в огороде,2017-11-20,26862,611,78,116,RU,Howto & Style
5zV3tIGQszk,Ленивые Вареники с Картошкой,Готовим с Ириной Хлебниковой,2017-11-20,30398,2568,39,104,RU,Howto & Style
FOVzuYTCb9w,"РАЗБОР КОСМЕТИКИ: ПРАЙМЕРЫ!!! Что выбрасываю, что оставляю?",Koffkathecat,2017-11-20,24798,1422,36,135,RU,Howto & Style
AtYJ61FzRP8,КАК ПОДОБРАТЬ ОБУВЬ ПОД ОДЕЖДУ ЗИМОЙ? ЧТО С ЧЕМ СОЧЕТАЕТСЯ?,Margarita Muradova,2017-11-20,45500,2231,126,443,RU,Howto & Style
HYenqIHmIQI,СТИЛЬНЫЕ УЖАСЫ + Мои кошмарные фото (часть 2),Alena Pogrebnyak / RobinaHoodina,2017-11-19,72135,3199,350,624,RU,Howto & Style
FFx6JSLcau4,ЗИМНЯЯ ОДЕЖДА ☃️ ШУБА ИЗ ЭКО МЕХА ❤️ МОИ ЛУЧШИЕ ПОКУПКИ,Anastasia Bulla,2017-11-20,37626,2089,67,254,RU,Howto & Style
pmXTUWFi-0o,ПОКУПКИ В ФИКС ПРАЙС И УЛЫБКЕ РАДУГИ,Lana Svetlana,2017-11-20,3779,224,8,34,RU,Howto & Style
5dZqCKdos0A,Сборка Lego Technic в прямом эфире,Meduza,2017-11-20,26975,666,43,8,RU,Howto & Style
kF0A8UEEI24,DIY СЛАДКИЙ ДЕКОР Комнаты * Копилка ПРЯНИЧНЫЙ ДОМИК * 5 Классных ИДЕЙ !! * Bubenitta,Bubenitta,2017-11-20,56629,4393,251,703,RU,Howto & Style
eeyzkEyDxZ8,Вяжем с WickedLynx. Вяжем Кокон. Часть 2,Olga Kondratyeva,2017-11-20,7874,428,8,34,RU,Howto & Style
