video_id,title,channel_title,publish_time,views,likes,dislikes,comment_count,Region,category_title
CMRuwAxwFzk,Раскрутка и продвижение на YouTube,Раскрутка в YouTube,2017-11-13,23405,32,186,39,RU,Education
wIReYFIqFIc,Продолжаю осваивать Кэшбери. Инвестировал 30 000 рублей.,Кэшбери - развод или способ заработка?,2017-11-13,76854,57,1139,274,RU,Education
Mep50x4zzXY,ВКурлык / интервью с Пахомом,Школа Пахома,2017-11-13,34858,934,52,133,RU,Education
"#NAME?",HextraCoin – инвестиция 1100$ в мощный аналог BitConnect.,КриптоЛихорадка,2017-11-13,4606,178,3,20,RU,Education
m5WFp9JbO5o,ЗАЧЕМ всё ЭТО надо? Ткачёв Андрей,Ткачёв Проповеди Православие,2017-11-14,10577,202,8,11,RU,Education
67RxkpGKTGo,Притча про свое и чужое,Эра Водолея,2017-11-14,7659,519,11,22,RU,Education
nw0QUygx4tI,Первый шаг к достатку,ПЯТОЕ ИЗМЕРЕНИЕ,2017-11-14,8539,683,18,37,RU,Education
gvTbIdKFJMM,CRISPR Editing DNA in Real Time,Biohack Info,2017-11-14,2075,11,0,1,RU,Education
3O4u8xrmMUc,СТИХ ПРО МАМУ ДО СЛЁЗ...,Maks TV,2017-10-21,4578,246,1,44,RU,Education
FtNThF_oDmw,Стероиды Больше Не Принимаю,Aesthetic,2017-11-15,2385,53,2,18,RU,Education
"#NAME?",Как Ксения Собчак уходит от вопросов у Дудя на интервью. Вербальный анализ,MENTAL TV,2017-11-16,92661,6880,284,563,RU,Education
YexFtxrIMxs,Как творить на уровне мыслей,Эра Водолея,2017-11-16,8996,765,11,26,RU,Education
kuFqAGwXzFM,"NOGIRON KELIN, ORZU HAVASLI QAYNONA, E'TIBORSIZ ONA MASHMASHASI",Chef Odinahon,2017-11-17,2914,30,3,0,RU,Education
_prkaLz5PkI,"Ответы на вопросы от 11.11.2017 (прот. Владимир Головин, г. Болгар)",golovinBolgar,2017-11-16,8179,345,15,0,RU,Education
GPZ2JuStQY0,Позвольте этому происходить,ПЯТОЕ ИЗМЕРЕНИЕ,2017-11-16,6191,509,8,23,RU,Education
eob07qVz8JM,"наращивание ногтей, сама себе) Мрамор на ногтях. Дизайн ногтей 37",Verakso,2017-11-16,6892,646,6,54,RU,Education
Cch2K_Y_63E,✿ LET`S COOK ✿ Голландский соус / Голландез / Топлёное масло ♥,Маша Zолина,2017-11-15,16565,1694,10,0,RU,Education
ujUG9ZN0kZI,Вручение Ордена Дружбы. Осипов Алексей. Владимир Путин 15 11 2017,Ткачёв Проповеди Православие,2017-11-16,4545,597,6,74,RU,Education
"#NAME?",Как Ксения Собчак уходит от вопросов у Дудя на интервью. Вербальный анализ,MENTAL TV,2017-11-16,180142,10022,470,711,RU,Education
UBMxz71YxWo,СЛЕНДЕРМЕН VS БЕНДИ И ЧЕРНИЛЬНАЯ МАШИНА | СУПЕР РЭП БИТВА | Bendy and the ink song VS Slenderman,ДАМБО MUSIC,2017-11-17,31055,2175,231,3716,RU,Education
kuFqAGwXzFM,"NOGIRON KELIN, ORZU HAVASLI QAYNONA, E'TIBORSIZ ONA MASHMASHASI",Chef Odinahon,2017-11-17,19288,75,10,0,RU,Education
PAavc_42GDY,Выступление профессора Осипова А.И. в Екатерининском зале Кремля 15 ноября 2017 года,Алексей Ильич Осипов,2017-11-16,17413,1609,33,175,RU,Education
uVFWU4YwdHg,"Русское оружие будущего: на море, на суше, в воздухе (17.11.2017)",Военное телевидение,2017-11-17,8178,80,12,11,RU,Education
