video_id,title,channel_title,publish_time,views,likes,dislikes,comment_count,Region,category_title
SbOwzAl9ZfQ,Capítulo 12 | MasterChef 2017,MasterChef 2017,2017-11-13,310130,4182,361,1836,MX,Entertainment
uijjYNtl_UM,7 Niños Famosos Que No Supieron Adaptarse a La Fama - Los mejores Top 10,Los mejores Top 10,2017-11-12,371110,20155,912,766,MX,Entertainment
cOJ68MQm2ac,TOP: Los 7 libros infantiles más perturbadores | Angel David Revilla (Dross),DrossRotzank,2017-11-12,1111314,83582,2194,9106,MX,Entertainment
7jmJtdqI6YE,Sismo sacude Costa Rica la noche del 12 de Noviembre de 2017,Harrison,2017-11-13,53265,194,41,90,MX,Entertainment
Dhhp8M5K3UI,Deleted video,Harrison,2017-11-13,53265,194,41,90,MX,Entertainment
238T-LaO_IM,Termina Telenovela  Las Malcriadas sin Pena ni Gloria,Chacaleo. Com,2017-11-13,47789,776,143,308,MX,Entertainment
7D-swI6qNLM,HACKS CON SILICÓN CALIENTE,MaireWink,2017-11-13,217025,26934,201,1277,MX,Entertainment
WflHonz04Uc,Terremoto de irak 7.3 Momento exacto,noaseify,2017-11-12,29667,20,53,10,MX,Entertainment
3RITF3vm-KE,Larry sube a Kenia al escenario | Larrymanía | Universo,UNIVERSO,2017-11-13,17316,246,21,8,MX,Entertainment
1ZAPwfrtAFY,The Trump Presidency: Last Week Tonight with John Oliver (HBO),LastWeekTonight,2017-11-13,2418783,97202,6148,12711,MX,Entertainment
VVHWFZqV_mU,Se revela el sexo del bebé de Aislinn Derbez,Alejandra Morón,2017-11-12,18980,42,86,14,MX,Entertainment
O1v0F5-Xv68,Temblor en Costa Rica | temblor 6.5  12 de noviembre del 2017,EL CASCANUECES,2017-11-13,16066,78,20,56,MX,Entertainment
RkTi5_hu-kY,YURI puso en su lugar a EX TIMBIRICHE en La Voz México y se desató el caos.,EXPRESS NOTICIAS,2017-11-13,28098,0,0,22,MX,Entertainment
AvIh646qPg8,DEMON BOY Creepy Pasta  😈 - Draw My Life en Español,Draw My Life en Español,2017-11-13,100349,10699,156,996,MX,Entertainment
b_U9i0vSZnQ,CONDUCTORES DE UBER COMPARTEN EXPERIENCIAS PARANORMALES,Relatosdelanoche,2017-11-13,43151,2438,58,193,MX,Entertainment
RQMvpa4V2hM,La Peor Pedida de Matrimonio ! *Sale Muy Mal 😱,whatdafaqshow,2017-11-13,251933,19078,751,799,MX,Entertainment
sBmvgi-gd2M,Así lucen los dobles de estos famosos,Badabun,2017-11-13,53340,5266,68,178,MX,Entertainment
p-EupRWaX9E,¡Las reglas cambian en el Sin Palabras! | Venga la Alegría,Venga La Alegría,2017-11-13,23635,329,164,343,MX,Entertainment
