video_id,title,channel_title,publish_time,views,likes,dislikes,comment_count,Region,category_title
FP1fVzMUMaQ,Buen Fin 2017: compraron pantallas por 10 pesos - En Punto con Denise Maerker,Noticieros Televisa,2017-11-18,57679,369,52,242,MX,Shows
tGPP0F6uqOE,Niño atorado en máquina de peluches - Guadalajara - En Punto con Denise Maerker,Noticieros Televisa,2017-12-23,4084,47,4,9,MX,Shows
e0EYKPyXQvI,“El 2018 será un año turbio”: Dresser. ¿Quién va adelante en las encuestas? - Es la Hora de Opinar,Noticieros Televisa,2018-01-11,3673,75,35,80,MX,Shows
