video_id,title,channel_title,publish_time,views,likes,dislikes,comment_count,Region,category_title
mQ6vTXigdTg,Premières neiges aux Arcs le 13/11/2017 !,Les Arcs,2017-11-14,5067,53,2,4,FR,Travel & Events
Q8NiJv6W6CQ,GoPRo Hero 5 test at Coral Bay Ningaloo Reef | Western Australia #8,International Superstar Chiller,2017-02-25,1471,9,0,4,FR,Travel & Events
Q9IvTVg6o6Q,13/11/17 « Que sait-on vraiment de l’Egypte Ancienne ? » avec Jan Niedbala - NURÉA TV,NURÉA TV - Le média qui met les Mystères en Lumière,2017-11-13,11825,336,30,31,FR,Travel & Events
m6YqJoPtRn8,Syrie - Victoire à Deir Ez-zor et chute annoncée des terroristes [l'émission ép. 5],CapRumbo,2017-11-15,2739,55,1,7,FR,Travel & Events
3LUtDXuRuHc,MON ROADTRIP EN CALIFORNIE en 1min30,Alex Vizeo,2017-11-16,3411,457,3,53,FR,Travel & Events
YjqCM8HsSmI,« Quand le Paranormal s'invite dans les émissions ! » avec Elisabeth de Caligny - NURÉA TV,NURÉA TV - Le média qui met les Mystères en Lumière,2017-11-17,4520,206,15,60,FR,Travel & Events
YjqCM8HsSmI,« Quand le Paranormal s'invite dans les émissions ! » avec Elisabeth de Caligny - NURÉA TV,NURÉA TV - Le média qui met les Mystères en Lumière,2017-11-17,8698,286,20,86,FR,Travel & Events
memeZMYjxNQ,L'île des dieux ! - CRETE,Anil B,2017-11-19,47974,6877,57,491,FR,Travel & Events
N5-jFNhvtwE,Temples de Petra - Comment les Anciens ont-ils fait?,Révélations & Aventures Web,2017-11-19,6095,276,9,55,FR,Travel & Events
O8rl642blak,24/11/17 « Disparitions Mystérieuses : Le cas Brandon Swanson» avec Lionel Camy - NURÉA TV,NURÉA TV - Le média qui met les Mystères en Lumière,2017-11-24,10918,362,58,100,FR,Travel & Events
x_izZhxzZOQ,27/11/17 « UMMO : L' Avertissement - La Genèse » (N°1) avec Stone Gardenteapot - NURÉA TV,NURÉA TV - Le média qui met les Mystères en Lumière,2017-11-27,18972,481,73,70,FR,Travel & Events
YaNjyQzlmL0,Les Camerounais - Fred Chesneau,Le fin gourmet,2017-11-28,4190,107,4,21,FR,Travel & Events
70VLVP6ZAWE,28/11/17 « UMMO : L' Avertissement » (N°2) avec Stone Gardenteapot - NURÉA TV,NURÉA TV - Le média qui met les Mystères en Lumière,2017-11-28,13327,365,41,68,FR,Travel & Events
yXWYikKiasM,LES MARSEILLAIS VS LE RESTE DU MONDE 2 ❀ Épisode 65 Video du 30 NOVEMBRE 2017 ❀ En Direct HD,Dr Kafara,2017-11-30,28314,133,18,8,FR,Travel & Events
rz1_BYTirdQ,LES MARSEILLAIS VS LE RESTE DU MONDE 2 ❀ Épisode 66 Video du 01 DÉCEMBRE 2017 ❀ En Direct HD,Dr Kafara,2017-12-01,40732,279,57,31,FR,Travel & Events
RMpOFAAMfiU,Tempête de Neige à Brignoles le 2 décembre 2017 à 3 heures du matin LC VIDEO,LC video,2017-12-02,8168,40,0,4,FR,Travel & Events
h99ks_z5Zug,01/12/17 « Les Mystères de l'Egypte Ancienne » avec Michel Deseille - NURÉA TV,NURÉA TV - Le média qui met les Mystères en Lumière,2017-12-01,12750,384,26,37,FR,Travel & Events
rz1_BYTirdQ,LES MARSEILLAIS VS LE RESTE DU MONDE 2 ❀ Épisode 66 Video du 01 DÉCEMBRE 2017 ❀ En Direct HD,Dr Kafara,2017-12-01,50709,325,69,46,FR,Travel & Events
3N-SvPhXBHU,Chapelet de Lourdes du dimanche 03 déc. 2017,Le Sanctuaire Notre-Dame de Lourdes,2017-12-03,3578,65,3,2,FR,Travel & Events
C2e-TtjrMAE,04/12/17 « UMMO : L' Avertissement - La Solution » (N°3) avec Stone Gardenteapot - NURÉA TV,NURÉA TV - Le média qui met les Mystères en Lumière,2017-12-04,15447,440,93,115,FR,Travel & Events
g72k9MG-IrI,KHÉOPS: MYSTÉRIEUSES DÉCOUVERTES - Docu France 5 Décrypté - Scan Pyramids Project,Révélations & Aventures Web,2017-12-06,11831,554,20,225,FR,Travel & Events
u_5vZi5Vn3A,Have an exclusive look at Club Med Grand Massif Samoëns Morillon!,Club Med,2017-12-14,6541,31,0,0,FR,Travel & Events
Khwlf4yJxJ0,NUREA TV - Annonce importante ! 15/12/17,NURÉA TV - Le média qui met les Mystères en Lumière,2017-12-15,15779,0,0,0,FR,Travel & Events
VNEOBGgiPDM,"Les Mystères du Serapeum: Immersion dans l'Énigme des Cuves de 100 Tonnes - Égypte, Saqqarah",Révélations & Aventures Web,2017-12-17,8436,437,11,201,FR,Travel & Events
SLg13qXWi-s,Les Formidables Artefacts & Statues du Musée du Caire - Archéologie Égypte Ancienne,Révélations & Aventures Web,2017-12-20,6304,352,5,121,FR,Travel & Events
_887kVep7jo,JE QUITTE LA FRANCE POUR LA THAÏLANDE ?,Florian Nguyen,2017-12-21,20112,1697,39,199,FR,Travel & Events
G839z0BTsWE,À LA RECHERCHE DES CIVILISATIONS ANCIENNES - Quel Âge Avons-Nous Vraiment? Documentaire Archéologie,Révélations & Aventures Web,2017-12-26,5452,363,393,115,FR,Travel & Events
2LFZNodkBdI,Ichiban Japan TEASER 2018,Ichiban Japan,2017-12-27,21747,3945,13,792,FR,Travel & Events
2LFZNodkBdI,Ichiban Japan TEASER 2018,Ichiban Japan,2017-12-27,29844,4833,15,928,FR,Travel & Events
snueWbOev7Q,Bonne Année 2018 ! / Disneyland Paris,Disneyland Paris,2018-01-01,13964,265,4,10,FR,Travel & Events
cH0wNHPbMdI,OBÉLISQUE D'ASSOUAN - QUAND LES ÉGYPTOLOGUES SE TROMPENT!,Révélations & Aventures Web,2018-01-03,5917,469,52,170,FR,Travel & Events
dwbqp1jR0ok,Roadtrip à 130'000€ ! - FRANCE,Anil B,2018-01-06,73308,10221,277,962,FR,Travel & Events
dwbqp1jR0ok,Roadtrip à 130'000€ ! - FRANCE,Anil B,2018-01-06,144951,15482,535,1372,FR,Travel & Events
3_dwtqD2VQI,Mégalithes Inexpliqués du Pacifique - Nan Madol et les 250 Millions de blocs de Micronésie,Révélations & Aventures Web,2018-01-07,6795,531,9,110,FR,Travel & Events
vy84pE0FTA4,DEAR 2018 (MY YEAR 2017),Guillaume Ruchon,2018-01-07,14857,2645,21,343,FR,Travel & Events
dwbqp1jR0ok,Roadtrip à 130'000€ ! - FRANCE,Anil B,2018-01-06,168099,17003,596,1538,FR,Travel & Events
mir259BHE-k,La Ram vous souhaite ses meilleurs vœux pour l'année 2018,La Ram,2018-01-02,5311,0,0,0,FR,Travel & Events
SiVMVWX8SNo,Phantom Manor ferme : d'étranges phénomènes observés,Disneyland Paris,2018-01-07,14374,723,5,97,FR,Travel & Events
JTCXYz0oIoQ,LES PRINCES ET LES PRINCESSES DE L'AMOUR ❀ Saison 5 ÉPISODE 29 (11/01/2018) INÉDIT,Kévin,2018-01-11,36259,113,18,14,FR,Travel & Events
