video_id,title,channel_title,publish_time,views,likes,dislikes,comment_count,Region,category_title
5ugKfHgsmYw,陸自ヘリ、垂直に落下＝路上の車が撮影,時事通信映像センター,2018-02-06,188085,591,189,0,JP,News & Politics
5wNnwChvmsQ,東京ディズニーリゾートの元キャストが暴露した秘密5選,アシタノワダイ,2018-02-06,96255,1165,277,545,JP,News & Politics
bvgF6esNfeQ,有賀さつきの死因に”ある病気”の可能性が浮上！ 数々の証言から浮かび上がるその病気とは…？【ザ・芸能界】,ザ・芸能界,2018-02-06,121271,330,168,25,JP,News & Politics
zr99xwEg6Pg,哀悼『有賀さつき』さん 最後のTV番組～訃報報道番組～速報！,天使と悪魔の声Ch,2018-02-05,98294,80,39,35,JP,News & Politics
kKt7R582Umk,ゲスト2月6日 マーケットアナリスト　荒野 浩さん,stockvoice,2018-02-06,12463,0,0,0,JP,News & Politics
pw4BYR6njRI,🌏《線香代問題に触れるも “御党代表と同じ” 言われすぐ引き下がる》今井雅人・希望の党【国会中継 衆議院 予算委員会】平成30年 2月6日,日本の政治 CHANNEL,2018-02-06,10352,51,12,22,JP,News & Politics
5ugKfHgsmYw,陸自ヘリ、垂直に落下＝路上の車が撮影,時事通信映像センター,2018-02-06,188085,591,189,0,JP,News & Politics
5wNnwChvmsQ,東京ディズニーリゾートの元キャストが暴露した秘密5選,アシタノワダイ,2018-02-06,96255,1165,277,545,JP,News & Politics
bvgF6esNfeQ,有賀さつきの死因に”ある病気”の可能性が浮上！ 数々の証言から浮かび上がるその病気とは…？【ザ・芸能界】,ザ・芸能界,2018-02-06,121271,330,168,25,JP,News & Politics
zr99xwEg6Pg,哀悼『有賀さつき』さん 最後のTV番組～訃報報道番組～速報！,天使と悪魔の声Ch,2018-02-05,98294,80,39,35,JP,News & Politics
kKt7R582Umk,ゲスト2月6日 マーケットアナリスト　荒野 浩さん,stockvoice,2018-02-06,12463,0,0,0,JP,News & Politics
pw4BYR6njRI,🌏《線香代問題に触れるも “御党代表と同じ” 言われすぐ引き下がる》今井雅人・希望の党【国会中継 衆議院 予算委員会】平成30年 2月6日,日本の政治 CHANNEL,2018-02-06,10352,51,12,22,JP,News & Politics
5ugKfHgsmYw,陸自ヘリ、垂直に落下＝路上の車が撮影,時事通信映像センター,2018-02-06,188085,591,189,0,JP,News & Politics
5wNnwChvmsQ,東京ディズニーリゾートの元キャストが暴露した秘密5選,アシタノワダイ,2018-02-06,96255,1165,277,545,JP,News & Politics
bvgF6esNfeQ,有賀さつきの死因に”ある病気”の可能性が浮上！ 数々の証言から浮かび上がるその病気とは…？【ザ・芸能界】,ザ・芸能界,2018-02-06,121271,330,168,25,JP,News & Politics
zr99xwEg6Pg,哀悼『有賀さつき』さん 最後のTV番組～訃報報道番組～速報！,天使と悪魔の声Ch,2018-02-05,98294,80,39,35,JP,News & Politics
kKt7R582Umk,ゲスト2月6日 マーケットアナリスト　荒野 浩さん,stockvoice,2018-02-06,12463,0,0,0,JP,News & Politics
pw4BYR6njRI,🌏《線香代問題に触れるも “御党代表と同じ” 言われすぐ引き下がる》今井雅人・希望の党【国会中継 衆議院 予算委員会】平成30年 2月6日,日本の政治 CHANNEL,2018-02-06,10352,51,12,22,JP,News & Politics
5ugKfHgsmYw,陸自ヘリ、垂直に落下＝路上の車が撮影,時事通信映像センター,2018-02-06,188085,591,189,0,JP,News & Politics
5wNnwChvmsQ,東京ディズニーリゾートの元キャストが暴露した秘密5選,アシタノワダイ,2018-02-06,96255,1165,277,545,JP,News & Politics
bvgF6esNfeQ,有賀さつきの死因に”ある病気”の可能性が浮上！ 数々の証言から浮かび上がるその病気とは…？【ザ・芸能界】,ザ・芸能界,2018-02-06,121271,330,168,25,JP,News & Politics
zr99xwEg6Pg,哀悼『有賀さつき』さん 最後のTV番組～訃報報道番組～速報！,天使と悪魔の声Ch,2018-02-05,98294,80,39,35,JP,News & Politics
kKt7R582Umk,ゲスト2月6日 マーケットアナリスト　荒野 浩さん,stockvoice,2018-02-06,12463,0,0,0,JP,News & Politics
pw4BYR6njRI,🌏《線香代問題に触れるも “御党代表と同じ” 言われすぐ引き下がる》今井雅人・希望の党【国会中継 衆議院 予算委員会】平成30年 2月6日,日本の政治 CHANNEL,2018-02-06,10352,51,12,22,JP,News & Politics
Iaafx-x9T6E,【海外の反応】平昌五輪・開会式のリハーサルに参加した感想が衝撃的で興味深い件！→「周りの子供が次々と泣き出した」（すごいぞJAPAN!）,JAPAN! すごいぞ,2018-02-07,53781,161,124,79,JP,News & Politics
8TGSLIjeKnw,2018年2月7日 ザ・ボイス 末延吉正,保守ラジオ,2018-02-07,14834,72,35,12,JP,News & Politics
5ugKfHgsmYw,陸自ヘリ、垂直に落下＝路上の車が撮影,時事通信映像センター,2018-02-06,312569,807,250,0,JP,News & Politics
QghTQMLZvTo,台湾でM6.0地震　ホテルなど複数の建物が倒壊(18/02/07),ANNnewsCH,2018-02-06,41437,104,20,0,JP,News & Politics
Iaafx-x9T6E,【海外の反応】平昌五輪・開会式のリハーサルに参加した感想が衝撃的で興味深い件！→「周りの子供が次々と泣き出した」（すごいぞJAPAN!）,JAPAN! すごいぞ,2018-02-07,53781,161,124,79,JP,News & Politics
8TGSLIjeKnw,2018年2月7日 ザ・ボイス 末延吉正,保守ラジオ,2018-02-07,14834,72,35,12,JP,News & Politics
5ugKfHgsmYw,陸自ヘリ、垂直に落下＝路上の車が撮影,時事通信映像センター,2018-02-06,312569,807,250,0,JP,News & Politics
QghTQMLZvTo,台湾でM6.0地震　ホテルなど複数の建物が倒壊(18/02/07),ANNnewsCH,2018-02-06,41437,104,20,0,JP,News & Politics
Iaafx-x9T6E,【海外の反応】平昌五輪・開会式のリハーサルに参加した感想が衝撃的で興味深い件！→「周りの子供が次々と泣き出した」（すごいぞJAPAN!）,JAPAN! すごいぞ,2018-02-07,53781,161,124,79,JP,News & Politics
8TGSLIjeKnw,2018年2月7日 ザ・ボイス 末延吉正,保守ラジオ,2018-02-07,14834,72,35,12,JP,News & Politics
5ugKfHgsmYw,陸自ヘリ、垂直に落下＝路上の車が撮影,時事通信映像センター,2018-02-06,312569,807,250,0,JP,News & Politics
QghTQMLZvTo,台湾でM6.0地震　ホテルなど複数の建物が倒壊(18/02/07),ANNnewsCH,2018-02-06,41437,104,20,0,JP,News & Politics
Iaafx-x9T6E,【海外の反応】平昌五輪・開会式のリハーサルに参加した感想が衝撃的で興味深い件！→「周りの子供が次々と泣き出した」（すごいぞJAPAN!）,JAPAN! すごいぞ,2018-02-07,53781,161,124,79,JP,News & Politics
8TGSLIjeKnw,2018年2月7日 ザ・ボイス 末延吉正,保守ラジオ,2018-02-07,14834,72,35,12,JP,News & Politics
