video_id,title,channel_title,publish_time,views,likes,dislikes,comment_count,Region,category_title
PUTEiSjKwJU,Goals from Salford City vs Class of 92 and Friends at The Peninsula Stadium!,Salford City Football Club,2017-11-13,27833,193,12,37,GB,Sports
ONQ-fAp5X64,CAN BABIES DO GYMNASTICS?  **World Record**,Nile Wilson,2017-11-11,306724,9591,266,448,GB,Sports
_6ViZ13mN9I,GSP and Tyron Woodley Talk About Their Potential Super Fight | The Hollywood Beatdown,TMZSports,2017-11-10,86296,629,77,642,GB,Sports
YInRqgNMLBc,Craziest sitter miss ever Gintra Šiauliai - Barcelona with commentary | Champions League,Lietuvos Futbolo Rinktinės Archyvas,2017-11-08,156822,293,9,69,GB,Sports
wjy9Jgnjv6U,Neil and Blake Push A Fat Bike To Its Limits,Global Mountain Bike Network,2017-11-08,146530,5675,41,533,GB,Sports
cpvoCLX8agc,Brazil 0-2 England (1984),cestrian81,2013-03-31,33746,53,0,33,GB,Sports
KdFRkillEfM,*INSANE* I SPENT THE NIGHT IN A SKI CENTRE!,Ryan Taylor,2017-11-07,102184,4517,65,603,GB,Sports
mCx26FLXWuI,"Seth Rollins & Dean Ambrose vs. Cesaro & Sheamus - Raw Tag Team Title Match: Raw, Nov. 6, 2017",WWE,2017-11-07,1689382,24186,3330,3414,GB,Sports
UWl2fVxb-Mc,UFC 217: Rose Namajunas Octagon Interview,UFC - Ultimate Fighting Championship,2017-11-05,1205578,12193,346,4337,GB,Sports
b-ufhlIlfmA,Manchester United LIED To Get Alex Ferguson | Martin Edwards Reveals All! | The Warm Down,Stephen Howson FC,2017-11-06,16473,803,13,153,GB,Sports
NLCfRHdi6Ig,#21 How to go FAST!!! Coaching famous youtuber MIKE BOYD,Ben Cathro,2017-11-05,15466,677,8,139,GB,Sports
qc_z4a00cCQ,Lars Andersen Turning Arrows Episode 2,larsandersen23,2017-11-03,2371911,36173,1587,2642,GB,Sports
WqMOHepSpkU,TYSON FURY TO ANTHONY JOSHUA - YOU AINT SEEN **** LIKE THIS YOU WEIGHT-LIFTER!- w/ CHISORA & BUFFER,iFL TV,2017-11-03,404124,2412,283,1044,GB,Sports
fMbuWa-OdN8,WWE Superstar Triple H Addresses Conor McGregor and Ronda Rousey Rumours | Good Morning Britain,Good Morning Britain,2017-11-03,977942,7220,451,0,GB,Sports
mJt1O3q0zKc,Who's the toughest player at Chelsea? | Eden Hazard | Teammates 2.0,Soccer AM,2017-11-14,104291,3708,64,327,GB,Sports
8gFGhT5GpAs,"WWE fan interrupts Paul Heyman and Brock Lesnar to propose to his girlfriend: Raw, Nov. 13, 2017",WWE,2017-11-14,1086201,24341,546,1693,GB,Sports
PUTEiSjKwJU,Goals from Salford City vs Class of 92 and Friends at The Peninsula Stadium!,Salford City Football Club,2017-11-13,77458,357,38,69,GB,Sports
ONQ-fAp5X64,CAN BABIES DO GYMNASTICS?  **World Record**,Nile Wilson,2017-11-11,342336,10010,303,521,GB,Sports
_6ViZ13mN9I,GSP and Tyron Woodley Talk About Their Potential Super Fight | The Hollywood Beatdown,TMZSports,2017-11-10,96304,672,80,695,GB,Sports
bxeHBBf21UY,Game Of Stairs (Enduro Edition) |SickSeries#31,Fabio Wibmer,2017-11-10,321886,17279,158,952,GB,Sports
YInRqgNMLBc,Craziest sitter miss ever Gintra Šiauliai - Barcelona with commentary | Champions League,Lietuvos Futbolo Rinktinės Archyvas,2017-11-08,167599,297,9,64,GB,Sports
