video_id,title,channel_title,publish_time,views,likes,dislikes,comment_count,Region,category_title
qEEtzzi1EII,Birthdays - Simon's Cat | GUIDE TO,Simon's Cat,2017-11-09,426078,19323,245,945,GB,Pets & Animals
qEEtzzi1EII,Birthdays - Simon's Cat | GUIDE TO,Simon's Cat,2017-11-09,467804,19962,268,953,GB,Pets & Animals
qEEtzzi1EII,Birthdays - Simon's Cat | GUIDE TO,Simon's Cat,2017-11-09,490300,20319,282,967,GB,Pets & Animals
qEEtzzi1EII,Birthdays - Simon's Cat | GUIDE TO,Simon's Cat,2017-11-09,512261,20725,290,978,GB,Pets & Animals
N0tmF4j4K6g,What Does It Take To Be A Blue Planet II Cameraman? #OurBluePlanet - BBC Earth,BBC Earth,2017-11-15,43009,2017,15,167,GB,Pets & Animals
qEEtzzi1EII,Birthdays - Simon's Cat | GUIDE TO,Simon's Cat,2017-11-09,535958,21056,300,989,GB,Pets & Animals
N0tmF4j4K6g,What Does It Take To Be A Blue Planet II Cameraman? #OurBluePlanet - BBC Earth,BBC Earth,2017-11-15,44810,2067,15,169,GB,Pets & Animals
qEEtzzi1EII,Birthdays - Simon's Cat | GUIDE TO,Simon's Cat,2017-11-09,560152,21339,303,988,GB,Pets & Animals
N0tmF4j4K6g,What Does It Take To Be A Blue Planet II Cameraman? #OurBluePlanet - BBC Earth,BBC Earth,2017-11-15,46025,2106,17,167,GB,Pets & Animals
qEEtzzi1EII,Birthdays - Simon's Cat | GUIDE TO,Simon's Cat,2017-11-09,579326,21557,310,1002,GB,Pets & Animals
3jtjkXSvuJw,Try Not to Laugh at This Silly Kitten,Kitten Lady,2017-11-17,71637,6306,16,626,GB,Pets & Animals
N0tmF4j4K6g,What Does It Take To Be A Blue Planet II Cameraman? #OurBluePlanet - BBC Earth,BBC Earth,2017-11-15,46849,2130,18,168,GB,Pets & Animals
qEEtzzi1EII,Birthdays - Simon's Cat | GUIDE TO,Simon's Cat,2017-11-09,593835,21745,315,1020,GB,Pets & Animals
3jtjkXSvuJw,Try Not to Laugh at This Silly Kitten,Kitten Lady,2017-11-17,77856,6529,20,654,GB,Pets & Animals
N0tmF4j4K6g,What Does It Take To Be A Blue Planet II Cameraman? #OurBluePlanet - BBC Earth,BBC Earth,2017-11-15,47429,2140,19,168,GB,Pets & Animals
qEEtzzi1EII,Birthdays - Simon's Cat | GUIDE TO,Simon's Cat,2017-11-09,614570,21994,321,1027,GB,Pets & Animals
3jtjkXSvuJw,Try Not to Laugh at This Silly Kitten,Kitten Lady,2017-11-17,83207,6725,25,695,GB,Pets & Animals
N0tmF4j4K6g,What Does It Take To Be A Blue Planet II Cameraman? #OurBluePlanet - BBC Earth,BBC Earth,2017-11-15,47872,2159,19,168,GB,Pets & Animals
3jtjkXSvuJw,Try Not to Laugh at This Silly Kitten,Kitten Lady,2017-11-17,93494,6975,28,688,GB,Pets & Animals
N0tmF4j4K6g,What Does It Take To Be A Blue Planet II Cameraman? #OurBluePlanet - BBC Earth,BBC Earth,2017-11-15,48308,2171,19,168,GB,Pets & Animals
MfLcjWq6m9o,360° Norwegian Kelp Forest Soundscape #OurBluePlanet - BBC Earth,BBC Earth,2017-11-22,26294,828,33,52,GB,Pets & Animals
3jtjkXSvuJw,Try Not to Laugh at This Silly Kitten,Kitten Lady,2017-11-17,101048,7207,30,709,GB,Pets & Animals
MfLcjWq6m9o,360° Norwegian Kelp Forest Soundscape #OurBluePlanet - BBC Earth,BBC Earth,2017-11-22,27805,855,33,45,GB,Pets & Animals
3jtjkXSvuJw,Try Not to Laugh at This Silly Kitten,Kitten Lady,2017-11-17,106001,7375,34,727,GB,Pets & Animals
MfLcjWq6m9o,360° Norwegian Kelp Forest Soundscape #OurBluePlanet - BBC Earth,BBC Earth,2017-11-22,29000,869,33,47,GB,Pets & Animals
3jtjkXSvuJw,Try Not to Laugh at This Silly Kitten,Kitten Lady,2017-11-17,109731,7495,34,736,GB,Pets & Animals
Y1GgsGcuk7U,This Seat Belt Keeps Your Dog Safe During Car Rides,INSIDER,2017-11-23,78241,1473,125,357,GB,Pets & Animals
MfLcjWq6m9o,360° Norwegian Kelp Forest Soundscape #OurBluePlanet - BBC Earth,BBC Earth,2017-11-22,29725,872,34,47,GB,Pets & Animals
3jtjkXSvuJw,Try Not to Smile!,Kitten Lady,2017-11-17,114446,7650,35,766,GB,Pets & Animals
Y1GgsGcuk7U,This Seat Belt Keeps Your Dog Safe During Car Rides,INSIDER,2017-11-23,82461,1490,130,373,GB,Pets & Animals
MfLcjWq6m9o,360° Norwegian Kelp Forest Soundscape #OurBluePlanet - BBC Earth,BBC Earth,2017-11-22,30251,881,35,48,GB,Pets & Animals
3jtjkXSvuJw,Try Not to Smile!,Kitten Lady,2017-11-17,120366,7829,35,786,GB,Pets & Animals
8rWuGBPA7bE,Impatient Dog Honks Horn for Owner's Attention,ViralHog,2017-11-27,263581,3544,72,280,GB,Pets & Animals
Y1GgsGcuk7U,This Seat Belt Keeps Your Dog Safe During Car Rides,INSIDER,2017-11-23,86083,1504,131,369,GB,Pets & Animals
MfLcjWq6m9o,360° Norwegian Kelp Forest Soundscape #OurBluePlanet - BBC Earth,BBC Earth,2017-11-22,30738,885,35,48,GB,Pets & Animals
8rWuGBPA7bE,Impatient Dog Honks Horn for Owner's Attention,ViralHog,2017-11-27,341655,4215,95,335,GB,Pets & Animals
Y1GgsGcuk7U,This Seat Belt Keeps Your Dog Safe During Car Rides,INSIDER,2017-11-23,88871,1514,131,368,GB,Pets & Animals
MfLcjWq6m9o,360° Norwegian Kelp Forest Soundscape #OurBluePlanet - BBC Earth,BBC Earth,2017-11-22,34425,904,38,50,GB,Pets & Animals
Y1GgsGcuk7U,This Seat Belt Keeps Your Dog Safe During Car Rides,INSIDER,2017-11-23,91524,1539,133,375,GB,Pets & Animals
Y1GgsGcuk7U,This Seat Belt Keeps Your Dog Safe During Car Rides,INSIDER,2017-11-23,94067,1556,133,381,GB,Pets & Animals
Y1GgsGcuk7U,This Seat Belt Keeps Your Dog Safe During Car Rides,INSIDER,2017-11-23,95966,1567,136,382,GB,Pets & Animals
KKwmGuQaMfo,EPIC DIY Gingerbread House for Cats!,Cole and Marmalade,2017-12-12,90674,9706,47,1228,GB,Pets & Animals
KKwmGuQaMfo,EPIC DIY Gingerbread House for Cats!,Cole and Marmalade,2017-12-12,99681,10091,49,1256,GB,Pets & Animals
KKwmGuQaMfo,EPIC DIY Gingerbread House for Cats!,Cole and Marmalade,2017-12-12,107972,10403,56,1289,GB,Pets & Animals
KKwmGuQaMfo,EPIC DIY Gingerbread House for Cats!,Cole and Marmalade,2017-12-12,117225,10695,61,1312,GB,Pets & Animals
KKwmGuQaMfo,EPIC DIY Gingerbread House for Cats!,Cole and Marmalade,2017-12-12,131519,10950,62,1356,GB,Pets & Animals
KKwmGuQaMfo,EPIC DIY Gingerbread House for Cats!,Cole and Marmalade,2017-12-12,149068,11265,70,1391,GB,Pets & Animals
KKwmGuQaMfo,EPIC DIY Gingerbread House for Cats!,Cole and Marmalade,2017-12-12,170844,11614,82,1411,GB,Pets & Animals
KKwmGuQaMfo,EPIC DIY Gingerbread House for Cats!,Cole and Marmalade,2017-12-12,195600,11921,92,1435,GB,Pets & Animals
KKwmGuQaMfo,EPIC DIY Gingerbread House for Cats!,Cole and Marmalade,2017-12-12,214706,12174,98,1450,GB,Pets & Animals
KKwmGuQaMfo,EPIC DIY Gingerbread House for Cats!,Cole and Marmalade,2017-12-12,228115,12359,105,1459,GB,Pets & Animals
HHauPi8CS4k,Girl Cries Over Dog's New Haircut | The Dodo,The Dodo,2017-12-21,171881,3910,310,513,GB,Pets & Animals
KKwmGuQaMfo,EPIC DIY Gingerbread House for Cats!,Cole and Marmalade,2017-12-12,241643,12523,117,1471,GB,Pets & Animals
HHauPi8CS4k,Girl Cries Over Dog's New Haircut | The Dodo,The Dodo,2017-12-21,185620,4052,346,525,GB,Pets & Animals
KKwmGuQaMfo,EPIC DIY Gingerbread House for Cats!,Cole and Marmalade,2017-12-12,256461,12711,123,1484,GB,Pets & Animals
HHauPi8CS4k,Girl Cries Over Dog's New Haircut | The Dodo,The Dodo,2017-12-21,197341,4151,372,551,GB,Pets & Animals
HHauPi8CS4k,Girl Cries Over Dog's New Haircut | The Dodo,The Dodo,2017-12-21,207076,4250,394,571,GB,Pets & Animals
HHauPi8CS4k,Girl Cries Over Dog's New Haircut | The Dodo,The Dodo,2017-12-21,214264,4294,399,579,GB,Pets & Animals
