video_id,title,channel_title,publish_time,views,likes,dislikes,comment_count,Region,category_title
Ukjn7A9L7vY,SDI Annual Ijtema 2017 Final Day (For Brothers),SDI Channel,2017-11-12,137438,3926,249,131,IN,Education
hDUel4MX-Fw,13 November 2017-The Hindu Editorial News Paper Analysis- [UPSC/SSC/IBPS] Current affairs,Study IQ education,2017-11-13,47352,2240,31,543,IN,Education
y6YY8-k9Cwg,7 DAILY HABITS OF SELF MADE MILLIONAIRES (HINDI),SeeKen,2017-11-12,103239,7191,91,746,IN,Education
7BUEKSFwk7Q,"Mission IAS 2018 : 13 November, 2017 The Hindu Daily Editorial Discussion",only ias,2017-11-13,23114,0,0,0,IN,Education
SDG5U00mS_U,Snippets From The IBPS PO/CLERK SEMINAR By ADDA247 Video Team,Adda247 :Official Channel of BankersAdda & SSCAdda,2017-11-13,12790,234,22,46,IN,Education
Rhq6uJkoy_o,काला जादू करने वाले पर वापिस कैसे करें ।। How To BackFire Of Black Magic ।। Om Namoh Narayan,Om Namoh Narayan,2017-11-11,69426,1112,125,0,IN,Education
V4olAUYK6aE,Current Affairs Live 2.0 | 13 Nov 2017 | करंट अफेयर्स लाइव 2.0 | All Competitive Exams,Mahendra Guru : Online Videos For Govt. Exams,2017-11-13,14018,764,9,102,IN,Education
s6pM3FlBcAw,8 Bollywood Actresses who become early age moms before Turning 30!,TOP 10 STAR,2017-11-12,103975,162,54,12,IN,Education
wvHYHVq9xio,कैसे बने देश के 8वें सबसे अमीर इंसान | आचार्य बालकृष्ण | Case Study | Dr Vivek Bindra,Dr. Vivek Bindra: Motivational Speaker,2017-11-14,133254,16357,238,2306,IN,Education
Dp1Vb81ifb0,14 November 2017-The Hindu Editorial News Paper Analysis- [UPSC/SSC/IBPS] Current affairs,Study IQ education,2017-11-14,55663,2869,36,641,IN,Education
Ukjn7A9L7vY,SDI Annual Ijtema 2017 Final Day (For Brothers),SDI Channel,2017-11-12,150609,4076,289,169,IN,Education
uJADNiqa7rM,IBPS CLERK PRE | Sentence Improvement | English |  Online Coaching for SBI IBPS Bank PO,Adda247 :Official Channel of BankersAdda & SSCAdda,2017-11-14,26011,839,37,123,IN,Education
wh_hDwv5vug,"Mission IAS 2018 : 14 November, 2017 The Hindu Daily Editorial Discussion",only ias,2017-11-14,26395,0,0,0,IN,Education
y6YY8-k9Cwg,7 DAILY HABITS OF SELF MADE MILLIONAIRES (HINDI),SeeKen,2017-11-12,132731,8309,120,837,IN,Education
1bzpAtPDbxI,Score 30+ Marks In 20 Minutes | Reasoning | IBPS Clerk Pre 2017,Mahendra Guru : Online Videos For Govt. Exams,2017-11-14,29839,1718,36,162,IN,Education
Rhq6uJkoy_o,काला जादू करने वाले पर वापिस कैसे करें ।। How To BackFire Of Black Magic ।। Om Namoh Narayan,Om Namoh Narayan,2017-11-11,109000,1424,201,0,IN,Education
xyWpP99H2i4,IELTS LISTENING PRACTICE TEST 2017 WITH ANSWERS | 14.11.2017,The IELTS Listening Test,2017-11-14,16835,234,23,50,IN,Education
SrmBuGll6No,కెమెరాలో రికార్డ్ అవ్వకపోయి ఉంటే ఇలా జరిగిందని చెప్పిన నమ్మలేరు..HOTNEWS TELUGU,HOTNEWS TELUGU,2017-11-14,544075,1488,789,0,IN,Education
wvHYHVq9xio,कैसे बने देश के 8वें सबसे अमीर इंसान | आचार्य बालकृष्ण | Case Study | Dr Vivek Bindra,Dr. Vivek Bindra: Motivational Speaker,2017-11-14,237316,23006,378,3144,IN,Education
xxwI3U_7s-I,"काम होगा पूरी गारंटी के साथ ।। वशीकरण , शत्रु बर्बाद , आपके घर मे सुख ही सुख ।। Om Namoh Narayan",Om Namoh Narayan,2017-11-15,42393,438,71,111,IN,Education
tvTRaEFqLgw,15 November 2017-The Hindu Editorial News Paper Analysis- [UPSC/SSC/IBPS] Current affairs,Study IQ education,2017-11-15,56140,2925,50,579,IN,Education
eDf-QoNxkk8,"Mission 2018 : 15 November, 2017 The Hindu Daily Editorial Discussion",only ias,2017-11-15,26745,0,0,0,IN,Education
tPd_Luepxz4,100 MCQ Based On GA CAPSULE (PART - 2) FOR IBPS PO MAINS/OICL AO & OTHER BANK EXAMS,Adda247 :Official Channel of BankersAdda & SSCAdda,2017-11-15,15568,917,12,91,IN,Education
A8zlx53hNbU,Profit And Loss | Part 1 | Maths New Concept (#MNC) | IBPS Clerk PRE 2017,Mahendra Guru : Online Videos For Govt. Exams,2017-11-15,27315,1396,39,137,IN,Education
SrmBuGll6No,కెమెరాలో రికార్డ్ అవ్వకపోయి ఉంటే ఇలా జరిగిందని చెప్పిన నమ్మలేరు..HOTNEWS TELUGU,HOTNEWS TELUGU,2017-11-14,683585,1732,1005,0,IN,Education
_q13YscLQIA,16 November 2017-The Hindu Editorial News Paper Analysis- [UPSC/SSC/IBPS] Current affairs,Study IQ education,2017-11-16,50574,2195,35,666,IN,Education
sEmUj8pm-b4,"16 November, 2017 Prelim Booster News Discussion",only ias,2017-11-16,18747,0,0,0,IN,Education
wvHYHVq9xio,कैसे बने देश के 8वें सबसे अमीर इंसान | आचार्य बालकृष्ण | Case Study | Dr Vivek Bindra,Dr. Vivek Bindra: Motivational Speaker,2017-11-14,289596,25689,427,3392,IN,Education
9tLDDJsSb0s,IBPS CLERK PRE | Phrase Replacement | English |  Online Coaching for SBI IBPS Bank PO,Adda247 :Official Channel of BankersAdda & SSCAdda,2017-11-16,20492,697,22,85,IN,Education
rnDPb5jQdLc,AIRTEL Exposed | 3 Ways How Bharti AIRTEL Fooling its 4G Customers | JIO vs AIRTEL in HINDI,SidTalk,2017-11-16,143304,11876,869,3553,IN,Education
3Qqbz4NMTd0,Current Affairs Live 2.0 | 16 Nov 2017 | करंट अफेयर्स लाइव 2.0 | All Competitive Exams,Mahendra Guru : Online Videos For Govt. Exams,2017-11-16,12807,648,4,75,IN,Education
NTlI8HLVTHU,IELTS LISTENING PRACTICE TEST 2017 WITH ANSWERS | 16.11.2017,The IELTS Listening Test,2017-11-16,17032,321,11,98,IN,Education
"#NAME?",17 November 2017-The Hindu Editorial News Paper Analysis- [UPSC/SSC/IBPS] Current affairs,Study IQ education,2017-11-17,52068,2581,35,562,IN,Education
I2T_Mxsm9UY,IBPS CLERK PRE | Number Series Tricks | Maths |  Online Coaching for SBI IBPS Bank PO,Adda247 :Official Channel of BankersAdda & SSCAdda,2017-11-17,27538,1098,27,93,IN,Education
wvHYHVq9xio,कैसे बने देश के 8वें सबसे अमीर इंसान | आचार्य बालकृष्ण | Case Study | Dr Vivek Bindra,Dr. Vivek Bindra: Motivational Speaker,2017-11-14,321000,27298,468,3445,IN,Education
