video_id,title,channel_title,publish_time,views,likes,dislikes,comment_count,Region,category_title
WPuhu6dYyQY,"Baal Veer - बाल वीर - Episode 777 (Part 1) - 11th November, 2017",Sony PAL,2017-11-11,433053,938,298,119,IN,Shows
AlrbKKGIcjI,"Deivamagal Episode 1388, 14/11/17",VikatanTV,2017-11-14,591632,3231,1327,1030,IN,Shows
wX0P4YuMycA,"CID - सी आ डी - Episode 555 - 14th November, 2017",Sony PAL,2017-11-14,201143,825,134,91,IN,Shows
5EBDXsTkg1E,"Priyamanaval Episode 866, 16/11/17",VikatanTV,2017-11-16,416189,2107,714,219,IN,Shows
nMN7su1YHKo,"CID - सी आ डी - Episode 1225 - 15th November, 2017",Sony PAL,2017-11-15,249846,992,130,107,IN,Shows
PVxtqaZ7CFM,"Deivamagal Episode 1391, 17/11/17",VikatanTV,2017-11-17,523815,2364,1129,383,IN,Shows
Prp-E07L_Uc,"CID - सी आ डी - Episode 1226 - 16th November, 2017",Sony PAL,2017-11-16,267184,1105,167,95,IN,Shows
15HYrLtKn2w,"CID - सी आ डी - Episode 1227 - 17th November, 2017",Sony PAL,2017-11-17,270323,982,36,85,IN,Shows
NeIyUdYfdP0,"Deivamagal Episode 1392, 18/11/17",VikatanTV,2017-11-18,716436,3324,1156,716,IN,Shows
KtQGYCrTxWI,"CID - सी आ डी - Episode 1228 - 18th November, 2017",Sony PAL,2017-11-18,209200,800,113,90,IN,Shows
M8WDB3mKmHg,"Deivamagal Episode 1393, 20/11/17",VikatanTV,2017-11-20,619941,3782,936,646,IN,Shows
KtQGYCrTxWI,"CID - सी आ डी - Episode 1228 - 18th November, 2017",Sony PAL,2017-11-18,237663,899,153,95,IN,Shows
M8WDB3mKmHg,"Deivamagal Episode 1393, 20/11/17",VikatanTV,2017-11-20,838141,4222,1092,681,IN,Shows
M8WDB3mKmHg,"Deivamagal Episode 1393, 20/11/17",VikatanTV,2017-11-20,838141,4222,1092,681,IN,Shows
pCzEhJPg3pU,"Deivamagal Episode 1395, 22/11/17",VikatanTV,2017-11-22,621739,3859,793,562,IN,Shows
4b07d_ihmB0,"Deivamagal Episode 1396, 23/11/17",VikatanTV,2017-11-23,620555,3397,780,300,IN,Shows
wJTU0l_bq-8,"Deivamagal Episode 1397, 24/11/17",VikatanTV,2017-11-24,599897,3328,937,409,IN,Shows
M2GYqerN0nw,Raja Rani 11/23/17,Vijay Television,2017-11-24,201587,1163,65,93,IN,Shows
HoFEa5Lbnu0,"Deivamagal Episode 1398, 25/11/17",VikatanTV,2017-11-25,816868,3486,1058,320,IN,Shows
M2GYqerN0nw,Raja Rani 11/23/17,Vijay Television,2017-11-24,256964,1353,84,105,IN,Shows
URRpbARFaIk,"Deivamagal Episode 1399, 27/11/17",VikatanTV,2017-11-27,590171,3418,865,467,IN,Shows
pre2NGss1uQ,FF Rewind - 10 English Thriller Films That Would Make Good Tamil Remakes,Fully Filmy,2017-11-27,29409,2024,66,671,IN,Shows
NqWCE1izfz8,"Deivamagal Episode 1400, 28/11/17",VikatanTV,2017-11-28,587317,3787,733,408,IN,Shows
6QyAOfalGQ4,"Deivamagal Episode 1402, 30/11/17",VikatanTV,2017-11-30,655281,3309,859,355,IN,Shows
HBxsSoc3atg,"Deivamagal Episode 1403,  01/12/17",VikatanTV,2017-12-01,644734,2787,960,367,IN,Shows
3Q3XB2q5l5g,"Deivamagal Episode 1405, 04/12/17",VikatanTV,2017-12-04,641172,3279,988,315,IN,Shows
LIev1F-9HV4,FF Rewind - 11 Most Underused Actors In Tamil Cinema | Fully Filmy Rewind,Fully Filmy,2017-12-04,39865,1700,36,375,IN,Shows
zibpYrl9N3w,"Deivamagal Episode 1406, 05/12/17",VikatanTV,2017-12-05,641497,3166,1297,785,IN,Shows
LIev1F-9HV4,FF Rewind - 11 Most Underused Actors In Tamil Cinema | Fully Filmy Rewind,Fully Filmy,2017-12-04,51566,1929,40,386,IN,Shows
EfhdU_xBSwI,"Deivamagal - Deivamagal Episode 1407, 06/12/17",VikatanTV,2017-12-06,777277,3838,1308,623,IN,Shows
jI0BiWkZS_U,"Deivamagal Episode 1408, 07/12/17",VikatanTV,2017-12-07,703450,3616,1142,480,IN,Shows
77EMY4wiOCw,Raja Rani 12/05/17,Vijay Television,2017-12-06,328368,1394,100,60,IN,Shows
xl1s1nLv2Kw,"Deivamagal Episode 1409, 08/12/17",VikatanTV,2017-12-08,609998,3070,903,431,IN,Shows
