video_id,title,channel_title,publish_time,views,likes,dislikes,comment_count,Region,category_title
AHtypnRk7JE,Das Fermi-Paradoxon,100SekundenPhysik,2017-11-12,380247,31821,458,1955,DE,Education
-MAgDuA3H9A,Schauriger_Geist.png - Thumbnail der Woche,Ultralativ,2017-11-12,93628,7924,118,308,DE,Education
AHtypnRk7JE,Das Fermi-Paradoxon,100SekundenPhysik,2017-11-12,439449,33937,509,2392,DE,Education
_472k8e2hgA,"Der Wert des Kreuzes kommt vom ALTER! - päpstlich, um 1780 (BfR)",Videoplanet,2017-11-13,45140,171,37,84,DE,Education
-MAgDuA3H9A,Schauriger_Geist.png - Thumbnail der Woche,Ultralativ,2017-11-12,105218,8326,136,325,DE,Education
gckH7RGbiDo,Dr. Rüdiger Dahlke spricht Klartext - 5 Minuten die Du gesehen haben musst!,Welt im Wandel.TV,2017-11-14,5440,242,19,20,DE,Education
Qq_SlZu9VvM,Buy & Hold - Funktioniert das noch?,Jens Rabe,2017-11-14,4527,231,4,34,DE,Education
l8WRkRopW0c,Der Pferde-Check | Reportage für Kinder | Checker Can,CHECKER WELT,2017-11-14,4222,52,3,9,DE,Education
XvKp77qPA-w,Was Trump bisher geleistet hat,MrWissen2go,2017-11-15,153729,7784,276,1711,DE,Education
AHtypnRk7JE,Das Fermi-Paradoxon,100SekundenPhysik,2017-11-12,461675,34700,534,2469,DE,Education
-4NbAU8JFXQ,Die 4 Todsünden für Beziehungen // Dr. Stefan Frädrich,GEDANKENtanken,2017-11-14,19122,500,37,41,DE,Education
woOc1XYR-OI,Typisch Schule... | Master Your Mind,Master your Mind,2017-11-15,21399,3686,14,252,DE,Education
-u6-1jjzXgE,Der Blaulicht-Check | Reportage für Kinder | Checker Can,CHECKER WELT,2017-11-14,22058,217,13,44,DE,Education
Z6ogBnCz8Rw,Wahrer Spielzeug-Schatz: Dampfbetriebenes Spielzeug von 1910 | Bares für Rares,Videoplanet,2017-11-15,9301,32,3,17,DE,Education
XvKp77qPA-w,Was Trump bisher geleistet hat,MrWissen2go,2017-11-15,266014,11069,495,2369,DE,Education
16W7c0mb-rE,Emergence – How Stupid Things Become Smart Together,Kurzgesagt – In a Nutshell,2017-11-16,1164713,88543,742,6750,DE,Education
AHtypnRk7JE,Das Fermi-Paradoxon,100SekundenPhysik,2017-11-12,469025,34956,540,2497,DE,Education
ZKwvluTGDaI,Window Dressing,Jens Rabe,2017-11-16,3114,136,6,27,DE,Education
h8WgqBZjBZk,Trotz Überrestaurierung hoher Wert! - Hunzinger Schiebestuhl um 1890 | Bares für Rares,Videoplanet,2017-11-15,26351,139,30,31,DE,Education
_pu9JesdkFA,Mann in FERNBEZIEHUNG verliebt machen - 6 goldene Regeln,Sergej Linz,2017-11-16,3470,268,1,34,DE,Education
woOc1XYR-OI,TYPISCH SCHULE | Master Your Mind,Master your Mind,2017-11-15,34799,4754,24,342,DE,Education
hC5r7Pc1jyg,Chemotherapie ist Mord! - DAS sagen Onkologen über ihre eigene Behandlung! [AUFGEDECKT],HOLISTISCH GESUND - Benjamin Weidig,2017-11-16,2969,418,4,138,DE,Education
2no_dZ8J6Ao,Tschüß Lightroom? Hallo Luminar! Rabatt-Code.,RAW Akademie,2017-11-16,2897,165,40,30,DE,Education
XvKp77qPA-w,Was Trump bisher geleistet hat,MrWissen2go,2017-11-15,316957,12353,579,2520,DE,Education
q9Li7mHroWY,Hund | Reportage für Kinder | Anna und die Haustiere,ANNAS und PAULAS TIERE,2017-11-17,11393,238,6,35,DE,Education
