video_id,title,channel_title,publish_time,views,likes,dislikes,comment_count,Region,category_title
yQaN5m1kuHA,Griechenland-Reise  Peloponnes Teil 4,Hartmut Conrad,2017-11-17,3923,613,6,16,DE,Travel & Events
eDu45VJ6irE,Ihr müsst mir helfen! (izzi vs. Felix Challenge),Felix von der Laden,2017-11-19,201089,12924,525,1247,DE,Travel & Events
eDu45VJ6irE,Ihr müsst mir helfen! (izzi vs. Felix Challenge),Felix von der Laden,2017-11-19,240962,14409,689,1409,DE,Travel & Events
aae4Otmft-A,Seine große Chance,Felix von der Laden,2017-11-21,210098,13684,370,2114,DE,Travel & Events
f79xcQke1ZY,Weltreise Kosten und Ausgaben nach 2 Jahren auf Weltreise,Life to go,2017-11-21,8009,431,13,85,DE,Travel & Events
aae4Otmft-A,Seine große Chance,Felix von der Laden,2017-11-21,288908,16589,600,2449,DE,Travel & Events
zJ93QXQsVb0,Rückreise Griechenland Teil 1,Hartmut Conrad,2017-11-24,4292,665,2,23,DE,Travel & Events
g5mdB3hmFRA,"Rückreise Griechenland Teil 2, letzter Teil !",Hartmut Conrad,2017-12-01,4162,512,1,33,DE,Travel & Events
R_Iqdd9E7p4,Ein Tag mit Felix & der Bundespolizei,Felix von der Laden,2017-12-02,190432,15456,515,1303,DE,Travel & Events
R_Iqdd9E7p4,Ein Tag mit Felix & der Bundespolizei,Felix von der Laden,2017-12-02,283332,19843,826,1794,DE,Travel & Events
VoX35qL6gyA,MSC Seaside: Live-Rundgang,Schiffstester Matthias Morr,2017-12-03,8893,348,18,75,DE,Travel & Events
j5XnacG1NN0,Dynamo Dresden- Wismut Aue/ 4:0 ZERSTÖRUNG !!!,Mr Johnnsen01,2017-12-03,4719,30,8,10,DE,Travel & Events
R_Iqdd9E7p4,Ein Tag mit Felix & der Bundespolizei,Felix von der Laden,2017-12-02,316760,21434,985,2006,DE,Travel & Events
tmuVctAVp0w,AIDA Getränkepakete 2018,Schiffe und Kreuzfahrten,2017-12-05,2845,28,5,10,DE,Travel & Events
XO7-Zi0_KWc,Colossos Update,HeideParkResort,2017-12-06,4742,247,9,44,DE,Travel & Events
VgAHBaGQE2I,Hans Sarpei benutzt meine alte Longboard Tour Kamera,Felix von der Laden,2017-12-09,118763,7661,97,574,DE,Travel & Events
VgAHBaGQE2I,So läuft eine Preisverleihung wirklich ab,Felix von der Laden,2017-12-09,161448,9525,120,655,DE,Travel & Events
vv8LUSqT3JQ,"Thai Street Food Michelin Star - GIANT CRAB OMELET at Jay Fai (ร้านเจ๊ไฝ) in Bangkok,  Thailand!",Mark Wiens,2017-12-10,242392,10166,272,1106,DE,Travel & Events
dLwqQ3gPux4,Große Ankündigung auf Weltreise • Endlich ist es soweit! Bali | VLOG #311,Life to go,2017-12-14,7947,334,32,163,DE,Travel & Events
_AdJvsRBgAE,Unsere Navigationsgeräte Garmin Camper 770 und Snooper 6400,Hartmut Conrad,2017-12-15,3734,397,7,23,DE,Travel & Events
tO-Rnmiu1co,Ich durfte IHN treffen,Felix von der Laden,2017-12-16,120943,10279,133,771,DE,Travel & Events
tO-Rnmiu1co,Ich durfte IHN treffen,Felix von der Laden,2017-12-16,211192,14518,231,956,DE,Travel & Events
ky2tMYIZg-0,WELTREISE • Das nächste Land steht fest! Es geht nach...,Life to go,2017-12-17,6441,300,23,109,DE,Travel & Events
RWRyxRK6LQE,En julhälsning från Kronprinsessfamiljen,Kungahuset,2017-12-18,273052,907,94,0,DE,Travel & Events
tO-Rnmiu1co,Ich durfte IHN treffen,Felix von der Laden,2017-12-16,221998,15036,248,977,DE,Travel & Events
RWRyxRK6LQE,En julhälsning från Kronprinsessfamiljen,Kungahuset,2017-12-18,361022,1252,139,0,DE,Travel & Events
iR_VQJtwfmE,"Chinese Street Food - ENTIRE BOWL ONE-NOODLE and Halal Beef Salad! | Yunnan, China Day 2",Mark Wiens,2017-12-20,274866,10490,233,1092,DE,Travel & Events
