video_id,title,channel_title,publish_time,views,likes,dislikes,comment_count,Region,category_title
2Vv-BfVoq4g,Ed Sheeran - Perfect (Official Music Video),Ed Sheeran,2017-11-09,33523622,1634127,21082,85067,DE,Music
n1WpP7iowLc,Eminem - Walk On Water (Audio) ft. Beyoncé,EminemVEVO,2017-11-10,17158579,787424,43420,125882,DE,Music
SFjU8cQQlnY,SA4 - NEUE DEUTSCHE QUELLE (LTD. Boxset) UNBOXING,AdlerssonReview,2017-11-12,92278,4527,147,495,DE,Music
QIAu8YQ83BE,Fatal & Rico Feat. Kontra K - Ich lass die Jungs nicht allein (Official Video),Kontra K,2017-11-12,238274,18408,716,881,DE,Music
d8JxIUGWBn8,Krodh | KOPS | Official Teaser | ZYRRHIX,ZYRRHIX,2017-11-13,54742,82,9,14,DE,Music
2QLoisN-NA8,Lisa and Lena | Lose It (Jerry Folk Remix) (Musical.ly),Lisa and Lena,2017-11-14,15880,2063,14,74,DE,Music
1v_SX8Gpt_E,TRAP & NIGHTCORE / MGMT KIDS by Musicbeatskennedy Vlog 11,MusicBeatsKennedy - MBK,2017-11-14,5559,508,0,11,DE,Music
0bCxv-ywJ58,[After School Club] Ep.290 - MONSTA X(몬스타엑스) _ Full Episode _ 111417,ARIRANG K-POP,2017-11-14,40969,3754,10,376,DE,Music
GH7mctgTG9A,Aus der schmutzigen Küche / Sind so kleine Hände (Bettina Wegner Cover),Sarah Lesch,2017-11-14,2692,248,2,27,DE,Music
qTKa9XZUoGI,Siyah Beyaz Aşk 5. Bölüm - Al Tatlı Seversin,Dizi ve Filmler 2,2017-11-14,65933,376,9,10,DE,Music
JIeRy5RAeF8,Jennifer Rostock - Die guten alten Zeiten,JenniferRostockVEVO,2017-11-15,54235,2515,96,108,DE,Music
ovZ-X6eHdXI,Siyah Beyaz Aşk 5. Bölüm - Komik Sahne - Bir Bebekte Ferhat`lardan Bekliyorum,Dizi ve Filmler 2,2017-11-15,119289,512,16,25,DE,Music
sV3TdMAywPU,"Boran Ece | Lemon Juice Records Showcase - Sicily, ITA 2017 - PART 4",Boran Ece,2017-08-18,1229,0,0,0,DE,Music
h3q98ePhQxI,Lisa and Lena | Look At Me Now (Musical.ly),Lisa and Lena,2017-11-15,11224,1125,14,34,DE,Music
1YEXXIWqkMM,[PREVIEW] BTS (방탄소년단) 2018 Season’s greetings coming,BANGTANTV,2017-11-15,1002924,237301,299,11933,DE,Music
Rvz0ubliVDo,Immer mit mein Team - CARLOS CORTEZ x AMO49 x CHYN4,North Side Mafia,2017-11-15,2130,278,13,30,DE,Music
kcBCqLRSsrg,Azzi Memo - AMG 2 ft. Eno (prod. von SOTT & TG) [Official HD Video],Azzlackz,2017-11-16,124492,18587,575,1071,DE,Music
K3kcDJBkbg8,Frei.Wild - Antiwillkommen  [Offizielles Video],Frei.Wild,2017-11-16,89159,7877,661,564,DE,Music
JIeRy5RAeF8,Jennifer Rostock - Die guten alten Zeiten,JenniferRostockVEVO,2017-11-15,107461,3453,362,165,DE,Music
ixxR3ZoqnF0,BTS (방탄소년단) 'MIC Drop (Steve Aoki Remix)' Official Teaser,ibighit,2017-11-16,3483755,789761,2840,72376,DE,Music
D6tsYyOMALg,Nimo - ZOEY (Handypreview),385idéal,2017-11-16,36381,4522,125,316,DE,Music
pM8U7ESZwFg,One More Light Live (Live Album Trailer) - Linkin Park,Linkin Park,2017-11-16,272730,38518,113,2106,DE,Music
1pf67Kqgojo,Lorde - Green Light | Selina Edbauer Cover | The Voice of Germany 2017 | Blind Audition,The Voice of Germany - Offiziell,2017-11-16,16911,655,4,21,DE,Music
e3fpq997mBg,Paluch List w butelce prod. Sergiusz (OFFICIAL VIDEO),BORCREW OFFICIAL,2017-11-16,249002,25362,342,1244,DE,Music
4W4-YXRNedE,Rita Ora sings at The Voice Of Germany [HD],Exclusive,2017-11-17,148334,2139,68,144,DE,Music
kcBCqLRSsrg,Azzi Memo - AMG 2 ft. Eno (prod. von SOTT & TG) [Official HD Video],Azzlackz,2017-11-16,682817,48604,4082,3081,DE,Music
hhxwpVQi0sM,XATAR - STATUS QUO ► Prod. von MAESTRO,allesodernixrecords,2017-11-17,298339,20642,1053,1364,DE,Music
K3kcDJBkbg8,Frei.Wild - Antiwillkommen  [Offizielles Video],Frei.Wild,2017-11-16,221594,11201,1878,959,DE,Music
gyHmMhlkzIU,Lisa and Lena | Santa's Coming For Us (Musical.ly),Lisa and Lena,2017-11-17,18444,1813,40,55,DE,Music
czFBajCL9Tg,LUDO ሉዶ PART ONE 1 New TV Series 2017,Amen Entertainment,2017-11-16,91258,1984,55,174,DE,Music
i9GSF3ROa58,Green Day - Back In The USA (Official Music Video),Green Day,2017-11-17,646615,68815,1083,5977,DE,Music
JIeRy5RAeF8,Jennifer Rostock - Die guten alten Zeiten,JenniferRostockVEVO,2017-11-15,133314,3766,416,178,DE,Music
D6tsYyOMALg,Nimo - ZOEY (Handypreview),385idéal,2017-11-16,86339,6657,214,428,DE,Music
6uJf2IT2Zh8,Red Velvet 레드벨벳 '피카부 (Peek-A-Boo)' MV,SMTOWN,2017-11-17,4340962,396795,11280,41890,DE,Music
4W4-YXRNedE,Rita Ora sings at The Voice Of Germany [HD],Exclusive,2017-11-17,592480,7899,438,579,DE,Music
hhxwpVQi0sM,XATAR - STATUS QUO ► Prod. von MAESTRO,allesodernixrecords,2017-11-17,581622,29164,2061,1940,DE,Music
kcBCqLRSsrg,Azzi Memo - AMG 2 ft. Eno (prod. von SOTT & TG) [Official HD Video],Azzlackz,2017-11-16,1069396,58361,5606,4059,DE,Music
K3kcDJBkbg8,Frei.Wild - Antiwillkommen  [Offizielles Video],Frei.Wild,2017-11-16,311014,12586,2714,1162,DE,Music
TyHvyGVs42U,"Luis Fonsi, Demi Lovato - Échame La Culpa",LuisFonsiVEVO,2017-11-17,29943556,1388754,54752,79828,DE,Music
i9GSF3ROa58,Green Day - Back In The USA (Official Music Video),Green Day,2017-11-17,1248405,89204,1963,7933,DE,Music
psFqzAQAqYI,Lisa and Lena | Galway Girl #Stylorama (Musical.ly),Lisa and Lena,2017-11-18,10601,1145,9,58,DE,Music
cH4E_t3m3xM,"Selena Gomez, Marshmello - Wolves",SelenaGomezVEVO,2017-11-18,2959054,415045,6703,30393,DE,Music
Op3I0OhI-L4,"Ни за что не сдамся 1 серия (сериал, мелодрама) Премьера 2017",dewout,2017-11-18,65240,131,57,25,DE,Music
hhxwpVQi0sM,XATAR - STATUS QUO ► Prod. von MAESTRO,allesodernixrecords,2017-11-17,731838,32682,2635,2226,DE,Music
kcBCqLRSsrg,Azzi Memo - AMG 2 ft. Eno (prod. von SOTT & TG) [Official HD Video],Azzlackz,2017-11-16,1332552,63404,6145,5289,DE,Music
7mkUB9r0oDE,"Monica Bellucci - 15 Deutsch-Rap-Songs Mashup (BAUSA, RIN, UFO361, LUCIANO, ...)",KsFreakWhatElse,2017-11-19,355343,60213,2923,5206,DE,Music
ibUHOx_UacU,Lisa and Lena with Viviane Geppert | Nobody To Love (Musical.ly),Lisa and Lena,2017-11-19,10488,1099,24,63,DE,Music
TyHvyGVs42U,"Luis Fonsi, Demi Lovato - Échame La Culpa",LuisFonsiVEVO,2017-11-17,38646917,1600402,68558,91404,DE,Music
cH4E_t3m3xM,"Selena Gomez, Marshmello - Wolves",SelenaGomezVEVO,2017-11-18,5620985,550028,10437,35849,DE,Music
K3kcDJBkbg8,Frei.Wild - Antiwillkommen  [Offizielles Video],Frei.Wild,2017-11-16,367148,13298,3125,1062,DE,Music
0eUmTiLKSmM,Michael Smolik -- Daniel Sam -- Kickboxen 171118,Kurt Lütcke,2017-11-19,14576,121,26,67,DE,Music
