video_id,title,channel_title,publish_time,views,likes,dislikes,comment_count,Region,category_title
5E4ZBSInqUU,Marshmello - Blocks (Official Music Video),marshmello,2017-11-13,687582,114188,1333,8371,US,Music
n1WpP7iowLc,Eminem - Walk On Water (Audio) ft. Beyoncé,EminemVEVO,2017-11-10,17158531,787419,43420,125882,US,Music
e_7zHm7GsYc,Hunter Hayes - You Should Be Loved (Part One Of Pictures),Hunter Hayes,2017-11-13,13917,1318,24,76,US,Music
zZ9FciUx6gs,Nickelback - The Betrayal Act III [Official Video],Nickelback,2017-11-13,57169,6927,161,565,US,Music
PaJCFHXcWmM,U2 - The Blackout,U2VEVO,2017-11-13,60506,5389,106,455,US,Music
0tO_l_Ed5Rs,Matthew Santoro - FACTS (Official Music Video) f. Ellevan & Humble the Poet,MatthewSantoro,2017-11-11,328330,15186,15448,7484,US,Music
9t9u_yPEidY,"Jennifer Lopez - Amor, Amor, Amor (Official Video) ft. Wisin",JenniferLopezVEVO,2017-11-10,9548677,190083,15015,11473,US,Music
ujyTQNNjjDU,G-Eazy - The Plan (Official Video),GEazyMusicVEVO,2017-11-10,2642930,115795,3055,6410,US,Music
2Vv-BfVoq4g,Ed Sheeran - Perfect (Official Music Video),Ed Sheeran,2017-11-09,33523622,1634124,21082,85067,US,Music
lY_0mkYDZDU,Foster The People - Sit Next to Me (Official Video),fosterthepeopleVEVO,2017-11-10,303956,18603,585,1745,US,Music
ObIQ0s02UHg,Jason Derulo - Tip Toe feat. French Montana (Official Lyric Video),Jason Derulo,2017-11-10,1282413,37669,1732,1691,US,Music
_Iz83-Cmt6A,Little Big Town with Jimmy Webb - Wichita Lineman (Live from the CMA Awards),CMAVEVO,2017-11-09,46746,439,66,55,US,Music
YlvCVbfS9M0,Alan Walker - All Falls Down (Behind The Scenes),Alan Walker,2017-11-11,746092,34839,537,2541,US,Music
e4FApt6z55c,Kimbra - Top of the World (Official Music Video),kimbramusic,2017-11-10,165698,8599,361,930,US,Music
2XK4omx9uMU,Camila Cabello COMPLETELY NAILS 'Finish The Lyric',Capital FM,2017-11-10,836544,40195,373,976,US,Music
RkHuWjiR-LM,Neck Deep - Parachute (Official Music Video),Hopeless Records,2017-11-10,195685,14338,171,1070,US,Music
DIU3xPdhCBI,Sam Smith surprises brides at their wedding! (At The BBC),BBC Music,2017-11-09,893462,22326,833,943,US,Music
pz95u3UVpaM,Camila Cabello - Havana (Vertical Video) ft. Young Thug,CamilaCabelloVEVO,2017-11-10,5476737,286268,4083,12254,US,Music
viyRD5z6ilQ,Luke Bryan - O Holy Night (Audio),LukeBryanVEVO,2017-11-10,125962,5048,139,369,US,Music
QFfEtKvXMAs,Niall Horan - Too Much To Ask (Acoustic),NiallHoranVEVO,2017-11-10,419341,53572,168,3083,US,Music
xg9ebVTL9yE,Empire Of The Sun - Way To Go,empireofthesunvevo,2017-11-10,138988,7999,84,612,US,Music
fbHbTBP_u7U,NF - Let You Down,NFVEVO,2017-11-09,1774018,88417,1002,7686,US,Music
QOksZ8VogRw,Bastille - World Gone Mad (from Bright: The Album) [Official Music Video],Atlantic Records,2017-11-09,626688,25115,499,1392,US,Music
tOFkFZbPdnQ,Typical audience reaction to a bass solo...,Danny Sapko,2017-11-09,493662,7693,181,388,US,Music
J_QGZspO4gg,Sia - Snowman,SiaVEVO,2017-11-09,1624771,84426,1130,5981,US,Music
ozkqm2ifMw8,2CELLOS - Cinema Paradiso [OFFICIAL VIDEO],2CELLOS,2017-11-10,205869,11198,120,446,US,Music
htvR_dBs3eg,Sam Smith - The Thrill of It All ALBUM REVIEW,theneedledrop,2017-11-10,98422,2926,106,798,US,Music
1Wk8ZRgXQnY,Andy Grammer - The Good Parts (Official Audio),Andy Grammer,2017-11-09,33315,1365,24,91,US,Music
8l_e6bx8UG8,Remy Ma - Wake Me Up (Audio) ft. Lil' Kim,RemyMaVEVO,2017-11-08,1231518,32648,6221,9288,US,Music
cYw-oyJ7AEY,"Pitbull, Stereotypes - Jungle (Lyric Video) ft. E-40, Abraham Mateo",PitbullVEVO,2017-11-10,264511,11736,532,743,US,Music
5x1FAiIq_pQ,Alicia Keys - When You Were Gone,Alicia Keys,2017-11-09,95944,1354,181,117,US,Music
LMCuKltaY3M,Elbow - Golden Slumbers (John Lewis Advert 2017),ElbowVEVO,2017-11-10,154494,2163,147,211,US,Music
7fm7mll2qvg,Sigrid - Strangers (Lyric Video),SigridVEVO,2017-11-10,91776,4604,46,357,US,Music
5gFpcEKayz4,MØ - When I Was Young (Official Video),MOMOMOYOUTHVEVO,2017-11-09,764716,35765,483,1159,US,Music
eHIY3HNNqzM,The Script - Arms Open (Acoustic) [Audio],TheScriptVEVO,2017-11-10,135337,7158,89,318,US,Music
Q6Usd3_fbq8,Improvising in the style of different classical composers | Practice Notes 34,Nahre Sol,2017-11-10,5149,242,0,54,US,Music
44NYFvhXmW8,Thirty Seconds To Mars - Walk On Water (Official Music Video),ThirtySecondsToMarsVEVO,2017-11-08,1905487,65854,2442,4490,US,Music
9wg3v-01yKQ,Harry Styles - Kiwi,HarryStylesVEVO,2017-11-08,9632678,810895,16139,59473,US,Music
afgvlR9WmIQ,Maroon 5 - What Lovers Do (Live On The Ellen DeGeneres Show/2017),Maroon5VEVO,2017-11-09,762616,20159,336,899,US,Music
9ymjcSvEyhk,Enter Shikari - The Sights (Official Video),Enter Shikari,2017-11-09,99619,3959,158,335,US,Music
HNa_UWX51_s,Last Friday Night - Katy Perry ('40s Jazz Vibes Style Cover) ft. Olivia Kuper Harris,PostmodernJukebox,2017-11-09,226088,10844,302,555,US,Music
08nkwgZIE4I,P!nk - Barbies (Audio),PinkVEVO,2017-11-08,651036,23338,442,1101,US,Music
_w58R1OGQFA,Train - Have Yourself a Merry Little Christmas,TrainVEVO,2017-11-09,30021,569,42,44,US,Music
UFPSIa1cLRQ,Phillip Phillips - Magnetic (Audio),PhilPhillipsVEVO,2017-11-09,38068,2195,28,154,US,Music
iNf6VErGDLI,Ozuna - Música Sin Fronteras (A YouTube Documentary),Ozuna,2017-11-08,1498866,67227,1473,4645,US,Music
eQVhAN7-IAw,The Making of a Song: “Delicate” – watch more on Taylor Swift NOW,Taylor Swift,2017-11-15,125645,16754,65,1373,US,Music
qDAxDcjgn-8,Taylor Swift - Reputation ALBUM REVIEW,theneedledrop,2017-11-14,122426,6310,298,1624,US,Music
5E4ZBSInqUU,Marshmello - Blocks (Official Music Video),marshmello,2017-11-13,2285136,180284,3399,11700,US,Music
zZ9FciUx6gs,Nickelback - The Betrayal Act III [Official Video],Nickelback,2017-11-13,208155,11162,569,954,US,Music
PaJCFHXcWmM,U2 - The Blackout,U2VEVO,2017-11-13,210393,8996,290,4043,US,Music
KhdecX0qjNA,Demi Lovato - Sorry Not Sorry in the Live Lounge,BBCRadio1VEVO,2017-11-13,131153,7129,78,265,US,Music
e_7zHm7GsYc,Hunter Hayes - You Should Be Loved (Part One Of Pictures),Hunter Hayes,2017-11-13,68084,2530,88,117,US,Music
kqmhCaF5_44,HANSON - Finally It's Christmas (Official Lyric Video),HANSON,2017-11-14,45200,930,67,116,US,Music
MKLlDnUqho4,Dead Beat Sirah ft. Skrillex (official video),SIRAH,2017-11-14,18317,1322,34,196,US,Music
n1WpP7iowLc,Eminem - Walk On Water (Audio) ft. Beyoncé,EminemVEVO,2017-11-10,20539417,840642,47715,124236,US,Music
0tO_l_Ed5Rs,Matthew Santoro - FACTS (Official Music Video) f. Ellevan & Humble the Poet,MatthewSantoro,2017-11-11,360223,15873,16033,7803,US,Music
9t9u_yPEidY,"Jennifer Lopez - Amor, Amor, Amor (Official Video) ft. Wisin",JenniferLopezVEVO,2017-11-10,12987863,216319,17751,12133,US,Music
qooQd8AA7_M,"Camila Cabello, Daddy Yankee - Havana (Remix - Audio)",CamilaCabelloVEVO,2017-11-12,5626588,408618,6121,28196,US,Music
ujyTQNNjjDU,G-Eazy - The Plan (Official Video),GEazyMusicVEVO,2017-11-10,3686343,130373,3628,6694,US,Music
_Iz83-Cmt6A,Little Big Town with Jimmy Webb - Wichita Lineman (Live from the CMA Awards),CMAVEVO,2017-11-09,54341,487,67,64,US,Music
lY_0mkYDZDU,Foster The People - Sit Next to Me (Official Video),fosterthepeopleVEVO,2017-11-10,357078,19783,610,1732,US,Music
ObIQ0s02UHg,Jason Derulo - Tip Toe feat. French Montana (Official Lyric Video),Jason Derulo,2017-11-10,1888789,44007,1997,1794,US,Music
2Vv-BfVoq4g,Ed Sheeran - Perfect (Official Music Video),Ed Sheeran,2017-11-09,39082222,1721383,23137,90352,US,Music
YlvCVbfS9M0,Alan Walker - All Falls Down (Behind The Scenes),Alan Walker,2017-11-11,873362,36365,594,2630,US,Music
e4FApt6z55c,Kimbra - Top of the World (Official Music Video),kimbramusic,2017-11-10,204298,9321,386,993,US,Music
2XK4omx9uMU,Camila Cabello COMPLETELY NAILS 'Finish The Lyric',Capital FM,2017-11-10,1126501,48219,444,1083,US,Music
RkHuWjiR-LM,Neck Deep - Parachute (Official Music Video),Hopeless Records,2017-11-10,224608,14843,180,1004,US,Music
DIU3xPdhCBI,Sam Smith surprises brides at their wedding! (At The BBC),BBC Music,2017-11-09,1137392,26180,992,1055,US,Music
viyRD5z6ilQ,Luke Bryan - O Holy Night (Audio),LukeBryanVEVO,2017-11-10,147193,5405,151,395,US,Music
QFfEtKvXMAs,Niall Horan - Too Much To Ask (Acoustic),NiallHoranVEVO,2017-11-10,482334,55001,184,3027,US,Music
xg9ebVTL9yE,Empire Of The Sun - Way To Go,empireofthesunvevo,2017-11-10,178313,9072,98,656,US,Music
fbHbTBP_u7U,NF - Let You Down,NFVEVO,2017-11-09,2185367,96850,1130,8216,US,Music
QOksZ8VogRw,Bastille - World Gone Mad (from Bright: The Album) [Official Music Video],Atlantic Records,2017-11-09,797436,29425,585,1497,US,Music
J_QGZspO4gg,Sia - Snowman,SiaVEVO,2017-11-09,1882868,88072,1219,6083,US,Music
ozkqm2ifMw8,2CELLOS - Cinema Paradiso [OFFICIAL VIDEO],2CELLOS,2017-11-10,226317,11702,125,471,US,Music
LMCuKltaY3M,Elbow - Golden Slumbers (John Lewis Advert 2017),ElbowVEVO,2017-11-10,180606,2400,159,239,US,Music
1Wk8ZRgXQnY,Andy Grammer - The Good Parts (Official Audio),Andy Grammer,2017-11-09,41251,1561,29,96,US,Music
tOFkFZbPdnQ,Typical audience reaction to a bass solo...,Danny Sapko,2017-11-09,524911,7822,185,403,US,Music
cYw-oyJ7AEY,"Pitbull, Stereotypes - Jungle (Lyric Video) ft. E-40, Abraham Mateo",PitbullVEVO,2017-11-10,304700,12347,577,756,US,Music
8l_e6bx8UG8,Remy Ma - Wake Me Up (Audio) ft. Lil' Kim,RemyMaVEVO,2017-11-08,1440724,36686,6598,9637,US,Music
eHIY3HNNqzM,The Script - Arms Open (Acoustic) [Audio],TheScriptVEVO,2017-11-10,157037,7800,96,326,US,Music
5gFpcEKayz4,MØ - When I Was Young (Official Video),MOMOMOYOUTHVEVO,2017-11-09,895507,38734,550,1270,US,Music
jG1JY0rt2Os,Fall Out Boy - HOLD ME TIGHT OR DON’T,FallOutBoyVEVO,2017-11-15,1258937,114661,2509,11298,US,Music
RrhSJzM8NLE,alt-J - Pleader (Official Video),alt-J,2017-11-15,133212,6260,202,528,US,Music
eQVhAN7-IAw,The Making of a Song: “Delicate” – watch more on Taylor Swift NOW,Taylor Swift,2017-11-15,507753,35595,483,2176,US,Music
4SANXNco_y4,Dashboard Confessional: We Fight (Official Audio),Fueled By Ramen,2017-11-15,50934,2793,104,295,US,Music
qDAxDcjgn-8,Taylor Swift - Reputation ALBUM REVIEW,theneedledrop,2017-11-14,225337,9576,587,2282,US,Music
ENr6CXm1YxU,Rachel Platten - Whole Heart (Audio),RachelPlattenVEVO,2017-11-15,33887,1350,41,69,US,Music
5E4ZBSInqUU,Marshmello - Blocks (Official Music Video),marshmello,2017-11-13,2814427,194199,3757,12409,US,Music
zZ9FciUx6gs,Nickelback - The Betrayal Act III [Official Video],Nickelback,2017-11-13,282854,12958,664,1060,US,Music
PaJCFHXcWmM,U2 - The Blackout,U2VEVO,2017-11-13,265822,9045,346,4701,US,Music
KhdecX0qjNA,Demi Lovato - Sorry Not Sorry in the Live Lounge,BBCRadio1VEVO,2017-11-13,157522,8012,85,286,US,Music
e_7zHm7GsYc,Hunter Hayes - You Should Be Loved (Part One Of Pictures),Hunter Hayes,2017-11-13,84091,2892,95,122,US,Music
kqmhCaF5_44,HANSON - Finally It's Christmas (Official Lyric Video),HANSON,2017-11-14,62620,1170,92,131,US,Music
SFdO-19Xdho,Clean Bandit - I Miss You feat. Julia Michaels in the Radio 1 Live Lounge,BBC Radio 1,2017-11-14,37575,1679,21,82,US,Music
MKLlDnUqho4,Dead Beat Sirah ft. Skrillex (official video),SIRAH,2017-11-14,28147,1801,48,263,US,Music
n1WpP7iowLc,Eminem - Walk On Water (Audio) ft. Beyoncé,EminemVEVO,2017-11-10,22702386,869304,50018,123227,US,Music
qooQd8AA7_M,"Camila Cabello, Daddy Yankee - Havana (Remix - Audio)",CamilaCabelloVEVO,2017-11-12,6355501,424406,6451,28735,US,Music
0tO_l_Ed5Rs,Matthew Santoro - FACTS (Official Music Video) f. Ellevan & Humble the Poet,MatthewSantoro,2017-11-11,381688,16467,18775,8352,US,Music
9t9u_yPEidY,"Jennifer Lopez - Amor, Amor, Amor (Official Video) ft. Wisin",JenniferLopezVEVO,2017-11-10,15432746,233172,19513,12709,US,Music
ujyTQNNjjDU,G-Eazy - The Plan (Official Video),GEazyMusicVEVO,2017-11-10,4435991,139054,4059,6887,US,Music
ObIQ0s02UHg,Jason Derulo - Tip Toe feat. French Montana (Official Lyric Video),Jason Derulo,2017-11-10,2398093,48511,2221,1843,US,Music
lY_0mkYDZDU,Foster The People - Sit Next to Me (Official Video),fosterthepeopleVEVO,2017-11-10,383308,20371,627,1732,US,Music
