video_id,title,channel_title,publish_time,views,likes,dislikes,comment_count,Region,category_title
U0hAC8O7RoI,"I TOOK THE $3,000,000 LAMBO TO CARMAX! They offered me......",hp_overload,2017-11-13,98378,4035,495,486,US,Autos & Vehicles
pjuPpVLXDQg,Train Swipes Parked Vehicle,ViralHog,2017-11-13,7265,89,8,22,US,Autos & Vehicles
oB3SAI2oCqk,Caterham Chris Hoy 60 Second Donut Challenge,Caterham Cars,2017-11-09,4850,22,1,1,US,Autos & Vehicles
PoNWU2cox9w,Inside Keanu Reeves' Custom Motorcycle Shop | WIRED,WIRED,2017-11-08,704363,16352,224,841,US,Autos & Vehicles
U0hAC8O7RoI,"I TOOK THE $3,000,000 LAMBO TO CARMAX! They offered me......",hp_overload,2017-11-13,341074,10915,1915,1313,US,Autos & Vehicles
kIUHDwn51y8,Evolution of the Jeep 4x4 Utility Vehicle | Donut Media,Donut Media,2017-11-13,93829,2229,36,469,US,Autos & Vehicles
pjuPpVLXDQg,Train Swipes Parked Vehicle,ViralHog,2017-11-13,55140,136,14,46,US,Autos & Vehicles
U0hAC8O7RoI,"I TOOK THE $3,000,000 LAMBO TO CARMAX! They offered me......",hp_overload,2017-11-13,549044,16946,2438,1626,US,Autos & Vehicles
kIUHDwn51y8,Evolution of the Jeep 4x4 Utility Vehicle | Donut Media,Donut Media,2017-11-13,120697,2376,38,492,US,Autos & Vehicles
pjuPpVLXDQg,Train Swipes Parked Vehicle,ViralHog,2017-11-13,100120,154,15,48,US,Autos & Vehicles
VSVXhc5LlII,"The Crazy 5,000hp Devel Sixteen is REAL! | FIRST LOOK",Shmee150,2017-11-14,298744,5906,444,1502,US,Autos & Vehicles
U0hAC8O7RoI,"I TOOK THE $3,000,000 LAMBO TO CARMAX! They offered me......",hp_overload,2017-11-13,952966,28677,3540,2497,US,Autos & Vehicles
kIUHDwn51y8,Evolution of the Jeep 4x4 Utility Vehicle | Donut Media,Donut Media,2017-11-13,130950,2448,39,503,US,Autos & Vehicles
VSVXhc5LlII,"The Crazy 5,000hp Devel Sixteen is REAL! | FIRST LOOK",Shmee150,2017-11-14,362775,6411,499,1750,US,Autos & Vehicles
U0hAC8O7RoI,"I TOOK THE $3,000,000 LAMBO TO CARMAX! They offered me......",hp_overload,2017-11-13,1384436,39121,4882,3029,US,Autos & Vehicles
kIUHDwn51y8,Evolution of the Jeep 4x4 Utility Vehicle | Donut Media,Donut Media,2017-11-13,136837,2504,39,505,US,Autos & Vehicles
Y1n8F4uClUU,FIA GT World Cup 2017. Qualification Race Macau Grand Prix. Huge Pile Up,CrashRacing,2017-11-18,831968,3925,221,769,US,Autos & Vehicles
FvoPOdop0hA,Small Truck VS  Strong Wind,Video Library,2017-11-16,12212,4,1,3,US,Autos & Vehicles
VSVXhc5LlII,"The Crazy 5,000hp Devel Sixteen is REAL! | FIRST LOOK",Shmee150,2017-11-14,415473,6763,542,1817,US,Autos & Vehicles
U0hAC8O7RoI,"I TOOK THE $3,000,000 LAMBO TO CARMAX! They offered me......",hp_overload,2017-11-13,1579188,42376,5665,3543,US,Autos & Vehicles
Y1n8F4uClUU,FIA GT World Cup 2017. Qualification Race Macau Grand Prix. Huge Pile Up,CrashRacing,2017-11-18,1992282,10103,629,1971,US,Autos & Vehicles
fQvGSkTYJSE,Elon Musk Gives First Look At Tesla's Electric Semi,Tech Insider,2017-11-17,741859,8604,599,2847,US,Autos & Vehicles
FvoPOdop0hA,Small Truck VS  Strong Wind,Video Library,2017-11-16,12953,5,2,4,US,Autos & Vehicles
VSVXhc5LlII,"The Crazy 5,000hp Devel Sixteen is REAL! | FIRST LOOK",Shmee150,2017-11-14,451675,7014,579,1833,US,Autos & Vehicles
U0hAC8O7RoI,"I TOOK THE $3,000,000 LAMBO TO CARMAX! They offered me......",hp_overload,2017-11-13,1694708,43997,6027,3608,US,Autos & Vehicles
Y1n8F4uClUU,FIA GT World Cup 2017. Qualification Race Macau Grand Prix. Huge Pile Up,CrashRacing,2017-11-18,2823869,14873,902,2625,US,Autos & Vehicles
fQvGSkTYJSE,Elon Musk Gives First Look At Tesla's Electric Semi,Tech Insider,2017-11-17,789872,8909,633,2917,US,Autos & Vehicles
FvoPOdop0hA,Small Truck VS  Strong Wind,Video Library,2017-11-16,13659,7,2,5,US,Autos & Vehicles
Y1n8F4uClUU,FIA GT World Cup 2017. Qualification Race Macau Grand Prix. Huge Pile Up,CrashRacing,2017-11-18,3138088,16297,1003,2706,US,Autos & Vehicles
fQvGSkTYJSE,Elon Musk Gives First Look At Tesla's Electric Semi,Tech Insider,2017-11-17,816740,9052,649,3038,US,Autos & Vehicles
Y1n8F4uClUU,FIA GT World Cup 2017. Qualification Race Macau Grand Prix. Huge Pile Up,CrashRacing,2017-11-18,3241257,16673,1033,2712,US,Autos & Vehicles
fQvGSkTYJSE,Elon Musk Gives First Look At Tesla's Electric Semi,Tech Insider,2017-11-17,836305,9164,664,3133,US,Autos & Vehicles
Y1n8F4uClUU,FIA GT World Cup 2017. Qualification Race Macau Grand Prix. Huge Pile Up,CrashRacing,2017-11-18,3318492,16937,1067,2746,US,Autos & Vehicles
Y1n8F4uClUU,FIA GT World Cup 2017. Qualification Race Macau Grand Prix. Huge Pile Up,CrashRacing,2017-11-18,3393569,17209,1082,2778,US,Autos & Vehicles
hXzcIoq2ing,I just bought the most ridiculous car,Simone Giertz,2017-11-24,357052,18377,468,2057,US,Autos & Vehicles
Y1n8F4uClUU,FIA GT World Cup 2017. Qualification Race Macau Grand Prix. Huge Pile Up,CrashRacing,2017-11-18,3460380,17465,1099,2794,US,Autos & Vehicles
hXzcIoq2ing,I just bought the most ridiculous car,Simone Giertz,2017-11-24,513277,21468,715,2282,US,Autos & Vehicles
